M,N,K,t_measured_ms
33745,30348,9495,143.470480106771
33745,30348,10864,107.06721316091716
33745,30348,11354,114.76153531111777
33745,30348,13014,134.98740806244314
33745,30348,13681,204.33852262794971
33745,30348,16048,162.0254006702453
33745,30909,256,5.638661794364452
33745,30909,361,6.861031521111727
33745,30909,512,8.980371057987213
33745,30909,779,12.534316396340728
33745,30909,1024,16.566313803195953
33745,30909,1205,18.82397010922432
33745,30909,1907,28.602530481293797
33745,30909,2287,34.73101952113211
33745,30909,2642,39.97604316100478
33745,30909,4133,63.10179550200701
33745,30909,5647,86.68611291795969
33745,30909,6693,101.41674312762916
33745,30909,7269,109.69858849421144
33745,30909,8766,129.76623931899667
33745,30909,9075,136.2322575878352
33745,30909,10509,157.21607790328562
33745,30909,10968,172.43604105897248
33745,30909,12102,179.30416041053832
33745,30909,13315,196.40927715227008
33745,30909,15086,224.9664319679141
33745,30909,16384,245.93577324412763
33745,31902,4133,65.09649893268943
33745,31902,5647,89.32160097174346
33745,31902,6918,71.83894142508507
33745,31902,7269,112.62414883822203
33745,31902,8766,91.75138059072196
33745,31902,9075,139.82568914070725
33745,31902,10566,111.03876284323633
33745,31902,10968,113.51143848150969
33745,31902,12102,127.67376331612468
33745,31902,13315,202.10005855187774
33745,31902,15086,157.1920644491911
33745,31902,16135,245.9065264556557
33745,32768,4133,65.81013207323849
33745,32768,5756,54.046439938247204
33745,32768,6693,104.48501585051417
33745,32768,8149,128.08254407718778
33745,32768,8968,35.90779937803745
33745,32768,9075,140.98817761987448
33745,32768,10566,102.51637641340494
33745,32768,11015,172.52987693063915
33745,32768,13315,202.96810031868517
33745,32768,15919,247.27086117491126
33745,34372,2048,21.404110360890627
33745,34372,2287,39.35701050795615
33745,34372,2642,30.950066400691867
33745,34372,4096,41.315826354548335
33745,34372,4738,52.97204991802573
33745,34372,5756,63.89746000058949
33745,34372,6693,115.14116846956313
33745,34372,8149,140.89067606255412
33745,34372,8968,96.65463352575898
33745,34372,9110,102.92068589478731
33745,34372,10404,117.77873546816409
33745,34372,10864,116.10760842449963
33745,34372,11354,129.35265712440014
33745,34372,13249,223.01302873529494
33745,34372,14925,253.2905680127442
33745,34372,16384,167.9261508397758
33745,34660,2509,46.189209446311
33745,34660,3213,57.71215702407062
33745,34660,4738,52.745463559404016
33745,34660,6201,108.04276796989143
33745,34660,6937,121.39419792219996
33745,34660,8479,145.56608069688082
33745,34660,9075,156.3933645375073
33745,34660,10566,120.5322511959821
33745,34660,10968,122.7901061065495
33745,34660,12102,137.58032373152673
33745,34660,13315,226.006752345711
33745,34660,15086,168.619537493214
33745,34660,16135,276.72910457476974
33745,34850,4096,41.55692760832608
33745,34850,4738,52.87727573886514
33745,34850,5756,63.7751875910908
33745,34850,6693,114.67647948302329
33745,34850,8149,138.87214777059853
33745,34850,8968,96.36660409159958
33745,34850,9110,103.29197137616575
33745,34850,10404,117.46244365349412
33745,34850,10864,115.4239650350064
33745,34850,11354,128.20954294875264
33745,34850,13014,147.22631289623678
33745,34850,13681,229.29768031463027
33745,34850,16048,174.76098844781518
33745,35906,256,4.194458480924368
33745,35906,361,7.822930114343762
33745,35906,512,6.840761285275221
33745,35906,779,14.493664260953665
33745,35906,790,10.662493063136935
33745,35906,1024,11.863231426104903
33745,35906,1205,21.578068379312754
33745,35906,2048,22.174869664013386
33745,35906,2287,40.03155627287924
33745,35906,2826,33.44822791405022
33745,35906,4507,79.45143105462193
33745,35906,6201,108.8602205272764
33745,35906,6937,122.64417414553463
33745,35906,8479,148.46801105886698
33745,35906,9075,158.4050660021603
33745,35906,10566,123.56627965345979
33745,35906,10968,126.18191144429147
33745,35906,12102,141.9434177223593
33745,35906,13315,229.4040615670383
33745,35906,15086,174.1027645766735
33745,35906,16135,280.0630710553378
33745,36285,2642,46.85895727016032
33745,36285,4133,74.0693740081042
33745,36285,5647,101.75926680676639
33745,36285,6693,119.22958656214178
33745,36285,7269,128.6440109834075
33745,36285,8766,152.94132544659078
33745,36285,9075,159.48251937516034
33745,36285,10509,183.7464428972453
33745,36285,10968,202.0858305040747
33745,36285,12102,209.64672951959074
33745,36285,13315,229.62003131397069
33745,36285,15086,263.4403125848621
33745,36285,16384,289.54848158173263
33745,36850,4133,74.77316563017666
33745,36850,5647,102.15959325432777
33745,36850,6918,80.56725631467998
33745,36850,7269,128.55422077700496
33745,36850,8795,156.3476633746177
33745,36850,9495,168.36329200305045
33745,36850,10776,125.13463548384607
33745,36850,11128,127.768270438537
33745,36850,12379,217.57107600569725
33745,36850,13856,160.1954149082303
33745,36850,15919,279.97004496864974
33745,36986,1743,31.393296783789992
33745,36986,2048,22.4645568523556
33745,36986,2287,41.08504136092961
33745,36986,2642,32.81224053353071
33745,36986,4133,74.78438131511211
33745,36986,5647,102.99653490073979
33745,36986,6918,81.0433744918555
33745,36986,7269,130.33024198375642
33745,36986,8795,157.95054496265948
33745,36986,9495,169.54743838869035
33745,36986,10776,126.53984897769988
33745,36986,11128,127.93999211862683
33745,36986,12379,219.40110507421196
33745,36986,13856,154.7948441002518
33745,36986,15919,282.2775989770889
33745,37797,1024,20.062372321262956
33745,37797,1205,22.875857539474964
33745,37797,1907,35.10806383565068
33745,37797,2287,42.391044087707996
33745,37797,2826,54.978681495413184
33745,37797,4507,84.32603371329606
33745,37797,5756,108.31623361445963
33745,37797,6918,127.42586061358452
33745,37797,8149,150.5388803780079
33745,37797,8795,161.9518583174795
33745,37797,9110,166.69072210788727
33745,37797,10566,192.98171531409025
33745,37797,11015,202.33363704755902
33745,37797,12379,225.16802442260087
33745,37797,13681,248.689770931378
33745,37797,15919,290.4093263205141
33745,38032,256,1.415806356817484
33745,38032,361,8.69057746604085
33745,38032,512,2.7113433461636305
33745,38032,779,16.47621742449701
33745,38032,790,10.822399519383907
33745,38032,1024,5.109414923936129
33745,38032,1144,5.836885655298829
33745,38032,1205,24.0228867623955
33745,38032,1907,37.48789522796869
33745,38032,2287,45.16494576819241
33745,38032,2642,33.96957879886031
33745,38032,4096,18.839489668607712
33745,38032,4507,90.26931715197861
33745,38032,6201,121.3271887972951
33745,38032,6937,136.2695067655295
33745,38032,8766,104.91060186177492
33745,38032,8977,177.20932024531066
33745,38032,10509,204.90577421151102
33745,38032,12102,144.74311494268477
33745,38032,13249,258.6026315111667
33745,38032,15086,177.9332358855754
33745,38032,16135,317.9162540473044
33745,38542,5338,67.71608209237456
33745,38542,6517,122.69324576482177
33745,38542,7234,91.70221001841128
33745,38542,8192,100.00144015066326
33745,38542,8795,165.82460654899478
33745,38542,9495,178.47859929315746
33745,38542,10776,138.16755637526512
33745,38542,11128,142.82319135963917
33745,38542,12379,230.38777080364525
33745,38542,13856,180.98407657817006
33745,38542,15919,297.4663965869695
33745,38727,1205,24.262009421363473
33745,38727,2048,40.372832445427775
33745,38727,2509,51.75199150107801
33745,38727,3213,64.71085664816201
33745,38727,4738,90.88947623968124
33745,38727,6201,120.71185233071446
33745,38727,6937,135.7747963629663
33745,38727,8192,160.52135452628136
33745,38727,8968,180.72710698470473
33745,38727,9495,185.34181453287601
33745,38727,10776,217.91950170882046
33745,38727,11128,226.0861920658499
33745,38727,13014,250.62861037440598
33745,38727,13856,272.05209736712277
33745,38727,16048,319.9589839205146
33745,41679,1907,39.34384323656559
33745,41679,2108,45.30029254965484
33745,41679,2510,55.990884779021144
33745,41679,4096,87.68412540666759
33745,41679,5338,111.57331406138837
33745,41679,6517,135.0887673906982
33745,41679,7234,148.72128935530782
33745,41679,8479,174.3645155802369
33745,41679,8977,186.1687775235623
33745,41679,10404,220.8311795257032
33745,41679,10864,233.24917047284544
33745,41679,11354,232.81836579553783
33745,41679,13249,267.70364213734865
33745,41679,14925,304.57407236099243
33745,41679,16135,330.40959760546684
33745,45085,2287,54.321691393852234
33745,45085,2826,65.114889992401
33745,45085,4507,100.00371909700334
33745,45085,5756,128.48401349037886
33745,45085,6918,152.0669050514698
33745,45085,8149,179.04774798080325
33745,45085,8795,193.31791764125228
33745,45085,9110,198.88682989403605
33745,45085,10566,230.52043840289116
33745,45085,11015,240.92705338262022
33745,45085,12379,268.14182521775365
33745,45085,13681,295.5352321732789
33745,45085,15919,345.3392207156867
33745,45120,256,1.9366098567843437
33745,45120,361,9.72115877084434
33745,45120,512,3.363983239978552
33745,45120,779,18.113597529008985
33745,45120,790,12.850027997046709
33745,45120,1024,6.289065582677722
33745,45120,1144,7.164387498050928
33745,45120,1205,27.044406859204173
33745,45120,1743,38.12230145558715
33745,45120,2048,11.622697114944458
33745,45120,2287,53.82466106675565
33745,45120,2642,38.37125562131405
33745,45120,4096,22.49872381798923
33745,45120,4507,99.55945215187967
33745,45120,5756,79.23184358514845
33745,45120,6693,146.10345591790974
33745,45120,8149,177.05664946697652
33745,45120,8968,50.496533047407866
33745,45120,9075,195.34533051773906
33745,45120,10566,147.2087900619954
33745,45120,11128,62.9008908290416
33745,45120,12102,167.85171860828996
33745,45120,13249,282.54943154752254
33745,45120,15919,342.40177157334983
33745,45445,1743,38.747598649933934
33745,45445,2108,47.79891762882471
33745,45445,2510,58.921610936522484
33745,45445,3213,73.94323451444507
33745,45445,4738,102.98509825952351
33745,45445,6201,137.44899141602218
33745,45445,6937,153.28146005049348
33745,45445,8192,181.01253756321967
33745,45445,8968,207.0657922886312
33745,45445,9495,206.31413045339286
33745,45445,10776,247.4198597483337
33745,45445,11128,257.4716575909406
33745,45445,13014,280.92960151843727
33745,45445,13856,304.99562807381153
33745,45445,16048,360.0411699153483
33745,45677,1907,42.17247059568763
33745,45677,2108,52.706016693264246
33745,45677,2509,59.726114151999354
33745,45677,3213,74.4419393595308
33745,45677,4738,104.91332551464438
33745,45677,6201,139.7281875833869
33745,45677,6937,156.1713144183159
33745,45677,8192,184.298406355083
33745,45677,8968,209.5238424371928
33745,45677,9495,211.02750184945762
33745,45677,10776,250.6635393947363
33745,45677,11128,259.2794210650027
33745,45677,13014,285.7769855763763
33745,45677,13856,311.4104594569653
33745,45677,16048,366.86436948366463
33745,46992,2108,33.45097810961306
33745,46992,2510,39.84414762817323
33745,46992,2826,43.33698935806751
33745,46992,4133,100.62175896018744
33745,46992,5756,85.46165563166142
33745,46992,6693,162.80928836204112
33745,46992,8149,197.70482229068875
33745,46992,8968,52.542184479534626
33745,46992,9075,222.31672378256917
33745,46992,10566,156.5669949632138
33745,46992,10968,64.18136740103364
33745,46992,12102,179.26892871037126
33745,46992,13249,320.43392141349614
33745,46992,15086,219.62315891869366
33745,46992,16135,391.4557592943311
33745,49021,4507,107.9667448066175
33745,49021,5756,137.3117775656283
33745,49021,6918,162.2179273981601
33745,49021,8149,191.7354187462479
33745,49021,8795,206.6407131496817
33745,49021,9110,211.14788088016212
33745,49021,10566,245.5382593907416
33745,49021,11015,258.14661965705454
33745,49021,12379,287.0540146250278
33745,49021,13681,317.71394656971097
33745,49021,15919,371.4081752113998
33745,49371,256,8.72573722153902
33745,49371,361,10.87899599224329
33745,49371,512,14.327535638585687
33745,49371,779,20.12160001322627
33745,49371,790,20.45280789025128
33745,49371,1024,26.1982346419245
33745,49371,1205,29.81652901507914
33745,49371,1907,45.755672035738826
33745,49371,2108,52.63836635276675
33745,49371,2510,64.94393548928201
33745,49371,4096,102.29247086681426
33745,49371,5338,130.95662905834615
33745,49371,6517,156.69135400094092
33745,49371,7234,173.24248305521905
33745,49371,8479,202.97531853429973
33745,49371,8977,216.7340184096247
33745,49371,10404,256.38713757507503
33745,49371,10864,271.11674239858985
33745,49371,11354,271.160997916013
33745,49371,13249,311.70705426484346
33745,49371,14925,353.3266845624894
33745,49371,16135,383.07568011805415
33745,49560,2510,42.80643304809928
33745,49560,3213,87.06978987902403
33745,49560,5338,86.07263094745576
33745,49560,6517,169.77693582884967
33745,49560,7234,115.81996385939419
33745,49560,8192,49.82028133235872
33745,49560,8766,139.60574008524418
33745,49560,8977,236.3391094841063
33745,49560,10509,273.79031432792544
33745,49560,12102,192.91732949204743
33745,49560,13249,344.10510840825737
33745,49560,15086,237.61307843960822
33745,49560,16135,417.8022525738925
33745,51615,4507,117.19725863076746
33745,51615,5756,150.06999857723713
33745,51615,6918,177.16215853579342
33745,51615,8149,209.1035288758576
33745,51615,8795,224.06731103546917
33745,51615,9110,231.8271545227617
33745,51615,10566,267.5327549222857
33745,51615,11015,280.7187393773347
33745,51615,12379,312.81282659620047
33745,51615,13681,344.75438902154565
33745,51615,15919,401.01594291627407
33745,52338,256,5.860278615728021
33745,52338,361,11.463426984846592
33745,52338,512,9.47584118694067
33745,52338,779,21.33767493069172
33745,52338,790,15.471892664209008
33745,52338,1024,17.22215535119176
33745,52338,1144,20.525038009509444
33745,52338,1205,31.379247084259987
33745,52338,1907,48.21696341969073
33745,52338,2509,68.0145148653537
33745,52338,2826,48.39505604468286
33745,52338,4133,105.86061864160001
33745,52338,5647,145.82012733444571
33745,52338,6918,114.70617074519396
33745,52338,7269,185.14165189117193
33745,52338,8766,149.26007902249694
33745,52338,8977,229.44769891910255
33745,52338,10509,266.1730453837663
33745,52338,11128,181.1467381194234
33745,52338,12379,312.22511595115066
33745,52338,13856,218.81231758743525
33745,52338,15919,401.93473803810775
33745,58075,1024,30.351879308000207
33745,58075,1205,34.949099412187934
33745,58075,1907,53.71864256449044
33745,58075,2287,69.94138145819306
33745,58075,2642,79.25364305265248
33745,58075,4133,117.99036548472941
33745,58075,5647,162.76337811723351
33745,58075,6693,190.67264231853187
33745,58075,7269,205.33972163684666
33745,58075,8766,241.3264187052846
33745,58075,9075,252.60399538092315
33745,58075,10509,293.96623675711453
33745,58075,10968,322.7721909061074
33745,58075,12102,334.1153769288212
33745,58075,13315,366.56959680840373
33745,58075,15086,420.05173210054636
33745,58075,16384,456.171816913411
33745,59645,2826,85.81901411525905
33745,59645,4507,131.68993801809847
33745,59645,5756,167.65130683779716
33745,59645,6918,198.1985482852906
33745,59645,8149,232.94586525298655
33745,59645,8795,251.765992725268
33745,59645,9110,257.8579916153103
33745,59645,10566,299.9403504654765
33745,59645,11015,314.36477578245103
33745,59645,12379,349.89230753853917
33745,59645,13681,384.8927509970963
33745,59645,15919,449.3458822835237
33745,60114,256,6.770365871489048
33745,60114,361,13.110055588185787
33745,60114,512,11.393088148906827
33745,60114,779,24.44882341660559
33745,60114,790,17.984961858019233
33745,60114,1024,19.571996293962002
33745,60114,1144,23.700361838564277
33745,60114,1205,36.05561819858849
33745,60114,1743,51.303334068506956
33745,60114,2108,43.494832469150424
33745,60114,2510,51.901767030358315
33745,60114,2826,56.13032216206193
33745,60114,4507,133.06049932725728
33745,60114,6201,183.40561585500836
33745,60114,6937,204.33645928278565
33745,60114,8479,244.57524181343615
33745,60114,9075,263.8367172330618
33745,60114,10509,304.09018718637526
33745,60114,11015,320.2508562244475
33745,60114,13249,376.1159526184201
33745,60114,14925,428.3708792645484
33745,60114,16384,342.6825918722898
33745,60650,2510,51.603581523522735
33745,60650,3213,97.93585003353655
33745,60650,5338,104.46517984382808
33745,60650,6517,190.62880310229957
33745,60650,7234,141.2582399789244
33745,60650,8192,154.6719630714506
33745,60650,8795,256.1233276501298
33745,60650,9495,278.0572441406548
33745,60650,10776,205.7347248774022
33745,60650,11128,209.63586238212883
33745,60650,12379,358.99411397986114
33745,60650,13856,263.65543296560645
33745,60650,15919,461.36137703433633
33745,63922,1743,54.243837017565966
33745,63922,2048,39.43461203016341
33745,63922,2509,83.03965115919709
33745,63922,4096,76.605279231444
33745,63922,4738,99.13961309939623
33745,63922,5756,119.64677949436009
33745,63922,6693,208.41149287298322
33745,63922,8149,253.43737634830177
33745,63922,8968,185.01247512176633
33745,63922,9110,194.0923989750445
33745,63922,10509,322.7391541004181
33745,63922,11015,339.9038885254413
33745,63922,13249,400.9819484781474
33745,63922,14925,453.2526240218431
33745,63922,16384,366.7190414853394
33745,64822,2509,84.76597745902836
33745,64822,4133,132.66746327280998
33745,64822,5647,180.9343642089516
33745,64822,6918,143.8736692070961
33745,64822,7269,229.97463843785226
33745,64822,8766,188.20468243211508
33745,64822,9075,284.6225993707776
33745,64822,10566,226.97448707185686
33745,64822,10968,231.46412218920887
33745,64822,12102,258.877532556653
33745,64822,13315,412.22567413933575
33745,64822,15086,316.6375036817044
33745,64822,16135,501.75739265978336
33745,65536,4096,32.591140596196055
33745,65536,4738,89.67407583259046
33745,65536,5647,178.48311783745885
33745,65536,6918,129.48269699700177
33745,65536,7269,226.49812302552164
33745,65536,8795,275.9904502891004
33745,65536,9495,296.42625199630857
33745,65536,10864,87.12532394565642
33745,65536,11128,89.36115610413253
33745,65536,12379,382.38992588594556
33745,65536,13856,111.0719651915133
33745,65536,14925,458.51564151234925
33810,256,256,0.035726698115468025
33810,256,361,0.09148544631898403
33810,256,512,0.0456471461802721
33810,256,779,0.17319503240287304
33810,256,790,0.11569284833967686
33810,256,1024,0.05577504634857178
33810,256,1144,0.060766469687223434
33810,256,1205,0.23823394440114498
33810,256,1743,0.32733590342104435
33810,256,1907,0.33808709122240543
33810,256,2048,0.07866998203098774
33810,256,2108,0.250041950494051
33810,256,2287,0.40863011963665485
33810,256,2509,0.43555721640586853
33810,256,2510,0.2825050614774227
33810,256,2642,0.2917209640145302
33810,256,2826,0.30370382592082024
33810,256,3213,0.5321146454662085
33810,256,4096,0.1367006916552782
33810,256,4133,0.686542596668005
33810,256,4507,0.7317420095205307
33810,256,4738,0.4487244877964258
33810,256,5338,0.49398746341466904
33810,256,5647,0.9014487732201815
33810,256,5756,0.5173948593437672
33810,256,6201,0.9793350473046303
33810,256,6517,1.0111266747117043
33810,256,6693,1.047029159963131
33810,256,6918,0.605712877586484
33810,256,6937,1.084707910194993
33810,256,7234,0.6683829706162214
33810,256,7269,1.11557194031775
33810,256,8149,1.227568369358778
33810,256,8192,0.24719396606087685
33810,256,8479,1.2564638163894415
33810,256,8766,0.7388133089989424
33810,256,8795,1.3255670201033354
33810,256,8968,0.2795287873595953
33810,256,8977,1.36650912463665
33810,256,9075,1.3534855097532272
33810,256,9110,0.7649569306522608
33810,256,9495,1.4215803239494562
33810,256,10404,0.8608740754425526
33810,256,10509,1.5502488240599632
33810,256,10566,0.8757219184190035
33810,256,10776,0.33384794369339943
33810,256,10864,0.3318635281175375
33810,256,10968,0.3612551372498274
33810,256,11015,1.7855230253189802
33810,256,11128,0.34223170951008797
33810,256,11354,0.986550934612751
33810,256,12102,1.0480214841663837
33810,256,12379,1.8550732638686895
33810,256,13014,1.0701804421842098
33810,256,13249,1.9095675088465214
33810,256,13315,1.9143512472510338
33810,256,13681,1.976718194782734
33810,256,13856,0.41398988105356693
33810,256,14925,2.1922325249761343
33810,256,15086,1.3171664904803038
33810,256,15919,2.332980977371335
33810,256,16048,0.4837159067392349
33810,256,16135,2.468449529260397
33810,256,16384,0.47971587628126144
33810,512,256,0.04811026155948639
33810,512,361,0.15623611398041248
33810,512,512,0.05990266799926758
33810,512,779,0.26828120462596416
33810,512,790,0.18553086556494236
33810,512,1024,0.0820462591946125
33810,512,1144,0.08802930824458599
33810,512,1205,0.39680604822933674
33810,512,1743,0.5568661727011204
33810,512,1907,0.626848079264164
33810,512,2048,0.13342080637812614
33810,512,2108,0.40176534093916416
33810,512,2287,0.73606101796031
33810,512,2509,0.7885079830884933
33810,512,2510,0.49014738760888577
33810,512,2642,0.48434012569487095
33810,512,2826,0.5338739138096571
33810,512,3213,0.9798789396882057
33810,512,4133,1.2170574627816677
33810,512,4738,0.8017881773412228
33810,512,5338,0.9253998287022114
33810,512,5756,0.9505681227892637
33810,512,6201,1.7876026686280966
33810,512,6693,1.9104636739939451
33810,512,7234,1.2226251419633627
33810,512,7269,2.0575798116624355
33810,512,8192,0.4526125267148018
33810,512,8479,2.419362310320139
33810,512,8968,0.5083067808300257
33810,512,8977,2.5843826588243246
33810,512,9110,1.5161691699177027
33810,512,10404,1.7291877884417772
33810,512,10509,3.0494106467813253
33810,512,10968,0.6160479970276356
33810,512,11015,3.2095664646476507
33810,512,12379,3.426424926146865
33810,512,13249,3.6361468955874443
33810,512,13681,3.8032312877476215
33810,512,15086,2.381987636908889
33810,512,16048,0.8766334503889084
33810,512,16135,4.712264519184828
33810,1024,512,0.08702208288013935
33810,1024,779,0.4761633463203907
33810,1024,1144,0.15014014206826687
33810,1024,1205,0.7209901232272387
33810,1024,1907,1.088436460122466
33810,1024,2287,1.3054229784756899
33810,1024,2510,0.8651621174067259
33810,1024,2826,0.8892419282346964
33810,1024,4096,0.426372978836298
33810,1024,4133,2.2958137560635805
33810,1024,4738,1.4831626322120428
33810,1024,5647,3.110433230176568
33810,1024,6201,3.3902819268405437
33810,1024,6693,3.6491232458502054
33810,1024,7234,2.3055418860167265
33810,1024,7269,4.0262495167553425
33810,1024,8192,0.8221070747822523
33810,1024,8766,3.106961026787758
33810,1024,8968,0.9639111813157797
33810,1024,8977,5.1429090090096
33810,1024,10509,5.7173429522663355
33810,1024,10968,1.1310270056128502
33810,1024,11354,4.04554489068687
33810,1024,12379,6.7393488716334105
33810,1024,13681,7.433607475832105
33810,1024,15919,8.696348872035742
33810,1064,512,0.10199705138802528
33810,1064,790,0.37015113048255444
33810,1064,1024,0.1582680270075798
33810,1064,1205,0.8209398947656155
33810,1064,1907,1.2311218306422234
33810,1064,2287,1.502683386206627
33810,1064,2510,1.0094954632222652
33810,1064,2642,1.0521018411964178
33810,1064,4096,0.5055558867752552
33810,1064,4507,3.1768991611897945
33810,1064,5756,2.090029651299119
33810,1064,6517,4.481074865907431
33810,1064,6937,4.796587862074375
33810,1064,8192,0.9769524913281202
33810,1064,8479,5.990462610498071
33810,1064,9075,6.203209049999714
33810,1064,10404,4.142779856920242
33810,1064,10566,4.198410315439105
33810,1064,10968,1.3266238383948803
33810,1064,11354,4.900553030893207
33810,1064,12379,8.495025802403688
33810,1064,13681,9.236688259989023
33810,1064,15919,10.896951425820589
33810,2048,790,0.5795538891106844
33810,2048,1205,1.2908810749650002
33810,2048,1907,1.952528953552246
33810,2048,2287,2.3719423916190863
33810,2048,2642,1.6968224663287401
33810,2048,4096,0.8265080396085978
33810,2048,4507,4.956200020387769
33810,2048,5756,3.628087928518653
33810,2048,6517,6.5387694630771875
33810,2048,6937,7.014261558651924
33810,2048,8192,1.700038556009531
33810,2048,8479,8.666717680171132
33810,2048,9075,9.18819336220622
33810,2048,9495,9.692804887890816
33810,2048,10776,2.157483482733369
33810,2048,10864,2.6431200094521046
33810,2048,11128,2.7898044791072607
33810,2048,12102,7.578279357403517
33810,2048,13249,13.314077397808433
33810,2048,13856,3.004615195095539
33810,2048,14925,14.976820908486843
33810,2048,16135,16.26832550391555
33810,2634,2510,2.2360424045473337
33810,2634,3213,4.508754704147577
33810,2634,5338,4.99771861359477
33810,2634,6517,8.806330617517233
33810,2634,7234,6.7200290504843
33810,2634,8192,7.130146957933903
33810,2634,8795,11.964285746216774
33810,2634,9495,12.780026765540242
33810,2634,10776,9.852897375822067
33810,2634,11128,10.082219261676073
33810,2634,12379,16.876279143616557
33810,2634,13856,12.508001178503036
33810,2634,15919,22.137927124276757
33810,3474,1024,1.2173468712717295
33810,3474,1205,2.197131048887968
33810,3474,2048,2.185290912166238
33810,3474,2509,4.463972058147192
33810,3474,3213,5.594296148046851
33810,3474,5338,6.3409022986888885
33810,3474,6517,11.16009708493948
33810,3474,7234,8.505025645717978
33810,3474,8192,9.057140443474054
33810,3474,8795,15.133793465793133
33810,3474,9495,16.319891903549433
33810,3474,10776,12.60609389282763
33810,3474,11128,12.876007473096251
33810,3474,12379,21.141934907063842
33810,3474,13856,15.825536102056503
33810,3474,15919,27.260442497208714
33810,4096,1024,0.44398894533514977
33810,4096,1205,2.5521619245409966
33810,4096,1907,3.8337470032274723
33810,4096,2510,3.128132550045848
33810,4096,3213,6.419651908800006
33810,4096,5338,6.624511210247874
33810,4096,6517,12.841495918110013
33810,4096,7234,8.77983495593071
33810,4096,8192,4.012046614661813
33810,4096,8479,16.710586613044143
33810,4096,9110,11.15369750186801
33810,4096,10404,12.502736877650023
33810,4096,10864,5.397517001256347
33810,4096,11128,5.621048156172037
33810,4096,12379,24.625562597066164
33810,4096,13681,27.01680106110871
33810,4096,16048,8.208121173083782
33810,4096,16384,8.22378508746624
33810,4686,790,1.9263215363025665
33810,4686,1144,2.0077754743397236
33810,4686,1907,4.551745485514402
33810,4686,2509,5.8988172095268965
33810,4686,2826,4.5896966475993395
33810,4686,4133,9.738483931869268
33810,4686,5647,13.341340469196439
33810,4686,6918,10.891943937167525
33810,4686,7269,17.353178933262825
33810,4686,8766,13.909823261201382
33810,4686,9075,21.4989825617522
33810,4686,10566,17.05363462679088
33810,4686,10968,17.471624072641134
33810,4686,12102,19.575589103624225
33810,4686,13315,31.32027992978692
33810,4686,15086,24.015769362449646
33810,4686,16135,39.82076211832464
33810,7220,2510,6.352661643177271
33810,7220,3213,11.854368960484862
33810,7220,5338,13.117442140355706
33810,7220,6517,24.64265050366521
33810,7220,7234,17.79848034493625
33810,7220,8192,18.98125186562538
33810,7220,8795,33.8223313447088
33810,7220,9495,36.75822867080569
33810,7220,10776,26.15568577311933
33810,7220,11354,28.00527005456388
33810,7220,13014,32.2917231824249
33810,7220,13681,54.19680429622531
33810,7220,16048,38.97352796047926
33810,8026,256,0.9309537708759308
33810,8026,361,1.7957482486963272
33810,8026,512,1.4660286251455545
33810,8026,779,3.3651660196483135
33810,8026,790,2.3665660992264748
33810,8026,1024,2.5838888250291348
33810,8026,1205,5.028389161452651
33810,8026,1907,7.548823952674866
33810,8026,2509,9.921133052557707
33810,8026,2826,7.640948984771967
33810,8026,4507,17.757966415956616
33810,8026,5756,15.310202026739717
33810,8026,6693,27.71490695886314
33810,8026,8149,33.27376279048622
33810,8026,8968,23.74578802846372
33810,8026,9110,24.70062905922532
33810,8026,10509,41.30934318527579
33810,8026,11015,43.44829893670976
33810,8026,13249,51.3234029058367
33810,8026,14925,58.12723655253649
33810,8026,16384,39.262560894712806
33810,8192,2287,9.293885435909033
33810,8192,2642,6.587663199752569
33810,8192,4096,4.106204025447369
33810,8192,4738,11.506518814712763
33810,8192,5647,22.275312105193734
33810,8192,6918,16.478589735925198
33810,8192,7269,28.468488482758403
33810,8192,8795,34.84393283724785
33810,8192,9495,37.581338081508875
33810,8192,10864,11.186574818566442
33810,8192,11354,27.654540492221713
33810,8192,13014,31.746824039146304
33810,8192,13856,14.229124411940575
33810,8192,14925,58.30753571353853
33810,8981,256,1.6418953891843557
33810,8981,361,2.02857400290668
33810,8981,512,2.7680285274982452
33810,8981,779,3.771875984966755
33810,8981,1024,4.972310503944755
33810,8981,1205,5.589031847193837
33810,8981,2048,9.445673320442438
33810,8981,2509,11.250365292653441
33810,8981,2826,12.663706438615918
33810,8981,4507,20.134963793680072
33810,8981,5756,26.558983139693737
33810,8981,6918,31.043049646541476
33810,8981,8149,36.66681656613946
33810,8981,8795,39.63795956224203
33810,8981,9110,40.743181481957436
33810,8981,10566,47.25074954330921
33810,8981,11015,49.498391104862094
33810,8981,12379,55.22794718854129
33810,8981,13681,64.51938464306295
33810,8981,15919,76.29738468676805
33810,11223,256,2.2067457903176546
33810,11223,361,2.6015848852694035
33810,11223,512,3.390669357031584
33810,11223,779,4.714748822152615
33810,11223,1024,6.20197644457221
33810,11223,1205,7.0657311007380486
33810,11223,1907,10.788504499942064
33810,11223,2287,13.146126409992576
33810,11223,2642,14.791334513574839
33810,11223,4133,23.11277948319912
33810,11223,5647,32.25927613675594
33810,11223,6693,37.81693265773356
33810,11223,7269,40.939016034826636
33810,11223,8766,48.63606044091284
33810,11223,9075,50.97512365318835
33810,11223,10509,58.91574523411691
33810,11223,10968,64.49066498316824
33810,11223,12102,66.91297399811447
33810,11223,13315,73.34998482838273
33810,11223,15086,84.3214604537934
33810,11223,16384,92.0134810730815
