seq,dim,t_measured_ms
83083,7081,5.8427974581718445
83083,7429,6.115460768342018
83083,7686,6.378591060638428
83083,7917,6.529146805405617
83083,8165,6.852017715573311
83083,8387,7.003085687756538
83083,8611,7.180393673479557
83083,8878,7.495841942727566
83083,8979,7.4699874967336655
83083,9164,7.6655009761452675
83083,9393,7.8454650938510895
83083,9731,8.03800392895937
83083,10011,8.374154567718506
83083,10325,8.644229732453823
83083,10958,9.161591529846191
83083,11035,9.10815317183733
83083,11380,9.44750476628542
83083,11541,9.727912954986095
83083,11930,9.945380501449108
83083,12318,10.179838165640831
83083,12577,10.49682218581438
83083,12908,10.798766277730465
83083,13061,10.942250490188599
83083,13639,11.393631808459759
83083,13846,11.659257113933563
83083,14068,11.607738211750984
83083,14235,11.728150770068169
83083,14554,12.166346423327923
83083,14750,12.345798313617706
83083,14970,12.449155561625957
83083,15135,12.652222998440266
83083,15348,12.702973559498787
83083,15597,13.020151294767857
83083,15865,13.24091199785471
83083,16047,13.509738259017467
83083,16222,13.529865071177483
83228,128,0.15698745846748352
83228,133,0.16732420772314072
83228,256,0.25493744760751724
83228,435,0.4079574719071388
83228,502,0.45826099812984467
83228,562,0.5062585696578026
83228,745,0.6476324051618576
83228,819,0.7054535672068596
83228,870,0.744333490729332
83228,1024,0.8590826764702797
83228,1406,1.172289252281189
83228,1469,1.228288747370243
83228,1585,1.3223346322774887
83228,1664,1.3769567012786865
83228,1932,1.5897508710622787
83228,2149,1.7656832933425903
83228,2245,1.8446259200572968
83228,2363,1.9393106922507286
83228,2421,1.9759181886911392
83228,2820,2.300230786204338
83228,3098,2.5375038385391235
83228,3630,2.9579084366559982
83228,3791,3.087889403104782
83228,4266,3.464488312602043
83228,4412,3.5727089270949364
83228,4561,3.700866363942623
83228,5195,4.211733117699623
83228,5405,4.372624680399895
83228,5604,4.55738790333271
83228,6034,4.909890703856945
83228,6357,5.15164528042078
83228,6647,5.445398390293121
83228,6775,5.562035366892815
83228,6879,5.66545594483614
83228,7080,5.787150003015995
83228,7320,6.0002002865076065
83228,7601,6.2991054728627205
83228,7780,6.3242558389902115
83228,8144,6.579768843948841
83228,8332,6.911727599799633
83228,8504,7.147402502596378
83228,8694,7.279686629772186
83228,8954,7.537601515650749
83228,9106,7.562433369457722
83228,9234,7.6813409104943275
83228,9715,8.158322423696518
83228,9966,8.300812914967537
83228,10314,8.665571920573711
83228,10874,8.987483568489552
83228,11023,9.223767556250095
83228,11351,9.41172894090414
83228,11507,9.586222469806671
83228,11822,9.691755287349224
83228,12300,10.15235111117363
83228,12553,10.418808087706566
83228,12895,10.842125862836838
83228,13002,10.836781933903694
83228,13476,11.242211796343327
83228,13804,11.567259207367897
83228,14028,11.534620076417923
83228,14210,11.846356093883514
83228,14530,12.140716426074505
83228,14676,12.096142396330833
83228,14932,12.400230392813683
83228,15130,12.657983228564262
83228,15246,12.671774253249168
83228,15594,12.9985511302948
83228,15854,13.28395027667284
83228,15984,13.1120840087533
83228,16193,13.615526258945465
83228,16384,13.107444159686565
84771,2149,1.8025143072009087
84771,2245,1.8781274557113647
84771,2363,1.9813571125268936
84771,2421,2.0275330170989037
84771,2820,2.350693568587303
84771,3098,2.5804471224546432
84771,3630,3.0119242146611214
84771,3791,3.1488798558712006
84771,4266,3.6081653088331223
84771,4412,3.660227172076702
84771,4561,3.7759998813271523
84771,5195,4.286482930183411
84771,5405,4.450959153473377
84771,5604,4.627914167940617
84771,6034,4.9829138442873955
84771,6357,5.3649842739105225
84771,6647,5.652336403727531
84771,6775,5.738158710300922
84771,6879,5.77185396105051
84771,7080,5.895499140024185
84771,7320,6.127556785941124
84771,7601,6.4153894782066345
84771,7780,6.562233902513981
84771,8144,6.857297383248806
84771,8332,7.0739323273301125
84771,8504,7.1701547130942345
84771,8694,7.448675110936165
84771,8954,7.682814262807369
84771,9106,7.819321937859058
84771,9234,7.880440913140774
84771,9715,8.172080852091312
84771,9966,8.519720286130905
84771,10314,8.815296925604343
84771,10874,9.31419525295496
84771,11023,9.263156913220882
84771,11351,9.542222134768963
84771,11507,9.81050357222557
84771,11822,10.186269879341125
84771,12300,10.231547988951206
84771,12553,10.614771395921707
84771,12664,10.641842149198055
84771,12996,11.181858368217945
84771,13216,10.92330552637577
84771,13700,11.71090267598629
84771,13978,12.07396388053894
84771,14182,11.96471881121397
84771,14524,12.271943502128124
84771,14609,12.479392811655998
84771,14924,12.530113570392132
84771,15104,12.470338493585587
84771,15245,13.250285759568214
84771,15467,13.08424212038517
84771,15686,13.452265411615372
84771,15977,13.772672973573208
84771,16111,13.53149488568306
84771,16299,13.593029230833054
85095,870,0.7711173966526985
85095,1044,0.9075291454792023
85095,1467,1.254592090845108
85095,1551,1.3212142512202263
85095,1648,1.3907793909311295
85095,1932,1.6330154612660408
85095,2149,1.8081460148096085
85095,2245,1.8885908648371696
85095,2363,1.9795345142483711
85095,2421,2.0293882116675377
85095,2820,2.359716221690178
85095,3098,2.5930525735020638
85095,3630,3.026546910405159
85095,3791,3.1572943553328514
85095,4266,3.539557568728924
85095,4412,3.6618905141949654
85095,4561,3.7873266264796257
85095,5195,4.303217865526676
85095,5405,4.49636485427618
85095,5604,4.669095389544964
85095,6034,5.058302544057369
85095,6357,5.386454053223133
85095,6647,5.5917613208293915
85095,6775,5.720973946154118
85095,6879,5.809611640870571
85095,7080,5.922697484493256
85095,7320,6.1382120475173
85095,7601,6.420892663300037
85095,7780,6.551705300807953
85095,8144,6.832529790699482
85095,8332,7.146569900214672
85095,8504,7.220200262963772
85095,8694,7.50083290040493
85095,8954,7.7025871723890305
85095,9106,7.815193384885788
85095,9234,7.967060431838036
85095,9715,8.29998031258583
85095,9966,8.55120550841093
85095,10314,8.797280490398407
85095,10874,9.283219464123249
85095,11023,9.375505149364471
85095,11351,9.620779193937778
85095,11507,9.825029410421848
85095,11822,10.103581473231316
85095,12300,10.394390672445297
85095,12553,10.711407288908958
85095,12895,11.012295261025429
85095,13002,11.156772263348103
85095,13476,11.536153964698315
85095,13804,11.876337230205536
85095,14028,12.013230472803116
85095,14210,12.172361835837364
85095,14530,12.448035180568695
85095,14676,12.568543665111065
85095,14932,12.744283303618431
85095,15130,12.937333434820175
85095,15246,13.132881373167038
85095,15594,13.463657349348068
85095,15854,13.666723854839802
85095,15984,13.546566478908062
85095,16193,14.04604222625494
85095,16384,13.437896966934204
86159,1615,1.4081243425607681
86159,1897,1.6304552555084229
86159,2048,1.741139218211174
86159,2179,1.855696551501751
86159,2312,1.966766081750393
86159,2409,2.0539946854114532
86159,2818,2.3871706798672676
86159,3086,2.6093414053320885
86159,3272,2.757946029305458
86159,3767,3.1813913956284523
