M,N,K,t_measured_ms
18671,2634,779,0.681999372318387
18671,2634,1205,0.9985354263335466
18671,2634,2048,0.8685551583766937
18671,2634,2287,1.8333310727030039
18671,2634,2642,1.2923204340040684
18671,2634,4133,3.2868480775505304
18671,2634,5647,4.396996460855007
18671,2634,6918,3.2661124132573605
18671,2634,7269,5.7174284011125565
18671,2634,8795,6.885239854454994
18671,2634,9495,7.240671664476395
18671,2634,10776,5.318318959325552
18671,2634,11128,5.407724529504776
18671,2634,12379,9.53797553665936
18671,2634,13856,6.524192867800593
18671,2634,15919,12.448976980522275
18671,3474,1144,0.8147000335156918
18671,3474,1743,1.8108519725501537
18671,3474,2108,1.374061917886138
18671,3474,2642,1.691990764811635
18671,3474,4133,3.9798556827008724
18671,3474,5647,5.409851903095841
18671,3474,6918,4.375173477455974
18671,3474,7269,7.03773251734674
18671,3474,8766,5.78137906268239
18671,3474,9075,8.677660953253508
18671,3474,10566,6.9582785945385695
18671,3474,10968,7.151345955207944
18671,3474,12102,7.935246452689171
18671,3474,13315,12.539006536826491
18671,3474,15086,9.81112103909254
18671,3474,16135,15.162271214649081
18671,4096,4096,0.9474009275436401
18671,4096,4507,5.23969647474587
18671,4096,6201,6.800361908972263
18671,4096,6937,7.572055794298649
18671,4096,8766,5.803826497867703
18671,4096,9075,9.890047134831548
18671,4096,10509,11.415497865527868
18671,4096,12102,8.08609090745449
18671,4096,13249,14.50070203281939
18671,4096,15086,10.056858882308006
18671,4096,16135,17.818126128986478
18671,4686,4507,5.970718106254935
18671,4686,6201,8.385140215978026
18671,4686,6937,9.261246537789702
18671,4686,8479,10.933829471468925
18671,4686,8977,12.272084830328822
18671,4686,10509,13.892205199226737
18671,4686,11015,15.20530879497528
18671,4686,13249,17.800525994971395
18671,4686,15086,13.249997049570084
18671,4686,16135,22.19096291810274
18671,7220,2510,3.5030024591833353
18671,7220,2826,3.813331015408039
18671,7220,4507,9.627109160646796
18671,7220,6201,13.51515855640173
18671,7220,6937,15.36664948798716
18671,7220,8479,17.317786114290357
18671,7220,9075,19.24303499981761
18671,7220,10566,14.418768463656306
18671,7220,10968,14.732009265571833
18671,7220,12102,16.446446301415563
18671,7220,13315,28.004581341519952
18671,7220,15086,20.425854017958045
18671,7220,16135,35.74703284539282
18671,8026,4096,5.3600461687892675
18671,8026,4738,6.912919459864497
18671,8026,5756,8.547471836209297
18671,8026,6693,15.326378867030144
18671,8026,8149,18.514700466766953
18671,8026,8968,12.734282528981566
18671,8026,9110,13.511782977730036
18671,8026,10509,23.798523703590035
18671,8026,11015,25.53292945958674
18671,8026,13249,30.072147259488702
18671,8026,15086,22.00954407453537
18671,8026,16135,37.252100417390466
18671,8192,4096,2.0033589098602533
18671,8192,4507,10.014828061684966
18671,8192,6517,14.369553653523326
18671,8192,7234,9.77744092233479
18671,8192,8192,3.8936010096222162
18671,8192,8479,18.50338838994503
18671,8192,9110,12.222278630360961
18671,8192,10509,23.09575700201094
18671,8192,12102,16.205413034185767
18671,8192,13249,28.732147766277194
18671,8192,15086,19.953961484134197
18671,8192,16135,35.02255491912365
18671,8981,4133,10.566350538283587
18671,8981,5647,14.429040485993028
18671,8981,6693,17.505909083411098
18671,8981,7269,18.794629722833633
18671,8981,8766,21.94228139705956
18671,8981,9075,23.26212078332901
18671,8981,10509,27.021885383874178
18671,8981,10968,31.709563452750444
18671,8981,12102,30.705715995281935
18671,8981,13315,33.72921049594879
18671,8981,15086,39.38838397152722
18671,8981,16384,45.566297601908445
18671,11223,3213,10.108858114108443
18671,11223,4738,14.410544885322452
18671,11223,6201,19.794845720753074
18671,11223,6937,22.229346446692944
18671,11223,8192,26.1860815808177
18671,11223,8968,29.637197265401483
18671,11223,9495,29.945158399641514
18671,11223,10776,35.54145386442542
18671,11223,11128,36.7188174277544
18671,11223,13014,40.50707700662315
18671,11223,13856,44.034974882379174
18671,11223,16048,51.856928737834096
18671,11905,1907,6.222105119377375
18671,11905,2108,7.180992979556322
18671,11905,2642,8.686348563060164
18671,11905,4133,13.721361523494124
18671,11905,5647,18.773046554997563
18671,11905,6693,21.951017202809453
18671,11905,7269,23.77994847483933
18671,11905,8766,28.031157096847892
18671,11905,9075,29.451586538925767
18671,11905,10509,33.997074933722615
18671,11905,10968,37.10559173487127
18671,11905,12102,38.78286317922175
18671,11905,13315,42.527747340500355
18671,11905,15086,48.58041601255536
18671,11905,16384,53.245022194460034
18671,11982,4507,15.085953054949641
18671,11982,6517,21.473076893016696
18671,11982,7234,16.005274141207337
18671,11982,8192,17.228044103831053
18671,11982,8795,28.992317616939545
18671,11982,9495,31.126104993745685
18671,11982,10776,23.48654787056148
18671,11982,11128,24.039685958996415
18671,11982,12379,40.174941066652536
18671,11982,13856,29.546671779826283
18671,11982,15919,52.04695509746671
18671,13695,1205,4.703997867181897
18671,13695,2048,7.882975973188877
18671,13695,2509,9.487352566793561
18671,13695,3213,12.639739783480763
18671,13695,4738,17.862013075500727
18671,13695,6201,23.66844704374671
18671,13695,6937,26.520377257838845
18671,13695,8192,31.255814479663968
18671,13695,8968,35.43142438866198
18671,13695,9495,35.79976735636592
18671,13695,10776,42.44528547860682
18671,13695,11128,43.87009819038212
18671,13695,13014,48.478114418685436
18671,13695,13856,52.60143801569939
18671,13695,16048,61.86909996904433
18671,13914,2048,5.029445746913552
18671,13914,2287,8.916742634028196
18671,13914,2826,7.378876209259033
18671,13914,4507,17.491765087470412
18671,13914,6201,23.871258599683642
18671,13914,6937,26.6761661041528
18671,13914,8479,32.211903017014265
18671,13914,9075,34.55517417751253
18671,13914,10566,27.083861641585827
18671,13914,10968,27.86467457190156
18671,13914,12102,31.111666932702065
18671,13914,13315,49.565068213269114
18671,13914,15086,38.21912384591997
18671,13914,16135,60.63506845384836
18671,14688,4096,3.859136952087283
18671,14688,4507,19.237703178077936
18671,14688,6201,26.105454191565514
18671,14688,6937,29.138546669855714
18671,14688,8479,35.506726475432515
18671,14688,9110,23.694265633821487
18671,14688,10404,26.88759402371943
18671,14688,10776,10.841380804777145
18671,14688,11128,11.136782122775912
18671,14688,12379,51.57290701754391
18671,14688,13681,57.08888336084783
18671,14688,16048,16.037781024351716
18671,14688,16384,16.24662382528186
18671,16384,1743,8.034697966650128
18671,16384,2048,2.0289740059524775
18671,16384,2108,6.061930907890201
18671,16384,2510,6.847415352240205
18671,16384,3213,14.085093513131142
18671,16384,4738,12.413662625476718
18671,16384,5756,14.87265806645155
18671,16384,6693,29.56015313975513
18671,16384,8149,35.93362797982991
18671,16384,8968,10.039848973974586
18671,16384,9075,39.88141915760934
18671,16384,10566,27.972704032436013
18671,16384,11015,48.3784107491374
18671,16384,13315,57.494153967127204
18671,16384,15919,69.61615988984704
18671,16698,2048,6.141064688563347
18671,16698,2287,10.644730180501938
18671,16698,2826,8.884949143975973
18671,16698,4133,19.388130865991116
18671,16698,5647,26.154860854148865
18671,16698,6918,21.197686437517405
18671,16698,7269,33.30598049797118
18671,16698,8766,26.913354406133294
18671,16698,9075,41.081149596720934
18671,16698,10566,32.45412930846214
18671,16698,10968,33.297996735200286
18671,16698,12102,36.9974251370877
18671,16698,13315,59.558454900979996
18671,16698,15086,45.508560026064515
18671,16698,16135,72.76182598434389
18671,22485,2510,16.68720622546971
18671,22485,4096,26.074605993926525
18671,22485,5338,33.536823466420174
18671,22485,6517,40.301200933754444
18671,22485,7234,44.38058752566576
18671,22485,8479,52.40443907678127
18671,22485,8977,55.74163654819131
18671,22485,10509,64.54628403298557
18671,22485,10968,70.18819288350642
18671,22485,12102,73.40120268054307
18671,22485,13315,80.31408837996423
18671,22485,15086,91.88756346702576
18671,22485,16384,99.80272897519171
18671,23469,2826,18.982812529429793
18671,23469,4507,29.140626778826118
18671,23469,5756,37.5356359872967
18671,23469,6918,44.50482502579689
18671,23469,8149,52.40235896781087
18671,23469,8795,56.29786243662238
18671,23469,9110,58.1548735499382
18671,23469,10566,67.47472425922751
18671,23469,11015,70.57891879230738
18671,23469,12379,78.40259931981564
18671,23469,13681,86.74037805758417
18671,23469,15919,101.18704638443887
18671,24548,256,1.4681399334222078
18671,24548,361,2.98863067291677
18671,24548,512,2.371574053540826
18671,24548,779,5.6424851063638926
18671,24548,790,3.8944806437939405
18671,24548,1024,4.49224142357707
18671,24548,1205,8.295284118503332
18671,24548,1907,13.085838174447417
18671,24548,2108,9.678434114903212
18671,24548,2509,18.272526562213898
18671,24548,4133,28.55003415606916
18671,24548,5647,38.69603993371129
18671,24548,6918,30.53940855897963
18671,24548,7269,49.623915227130055
18671,24548,8766,38.83038880303502
18671,24548,9075,61.615125043317676
18671,24548,10566,47.048106556758285
18671,24548,10968,48.10508852824569
18671,24548,12102,53.76642080955207
18671,24548,13315,88.88810104690492
18671,24548,15086,65.91077824123204
18671,24548,16135,108.77012391574681
18671,24807,2826,20.61611763201654
18671,24807,4507,31.56256745569408
18671,24807,5756,40.51519627682865
18671,24807,6918,48.08944067917764
18671,24807,8149,56.63443123921752
18671,24807,8795,61.04318634606898
18671,24807,9110,62.85874149762094
18671,24807,10566,72.72403477691114
18671,24807,11015,76.09614357352257
18671,24807,12379,84.47860949672759
18671,24807,13681,93.55369792319834
18671,24807,15919,109.14513887837529
18671,25346,256,1.5129537787288427
18671,25346,361,2.996629336848855
18671,25346,512,2.4566424544900656
18671,25346,779,5.78364753164351
18671,25346,790,3.924478078261018
18671,25346,1024,4.625852452591062
18671,25346,1205,8.553913794457912
18671,25346,1907,13.032682938501239
18671,25346,2287,17.10590859875083
18671,25346,2642,12.662515509873629
18671,25346,4133,28.754738625138998
18671,25346,5647,39.01947336271405
18671,25346,6918,30.532197561115026
18671,25346,7269,49.763413378968835
18671,25346,8766,38.91910845413804
18671,25346,9075,61.93526973947883
18671,25346,10566,47.14437504298985
18671,25346,10968,48.044272465631366
18671,25346,12102,53.77121758647263
18671,25346,13315,89.20988510362804
18671,25346,15086,66.04671897366643
18671,25346,16135,109.68802939169109
18671,25832,4096,7.3947913479059935
18671,25832,4738,21.779504138976336
18671,25832,5647,43.07766049169004
18671,25832,6918,31.74963966012001
18671,25832,7269,55.22466846741736
18671,25832,8795,66.84697093442082
18671,25832,9495,72.05068110488355
18671,25832,10864,19.18664132244885
18671,25832,11128,19.80484905652702
18671,25832,12379,93.37067720480263
18671,25832,13856,24.908338207751513
18671,25832,14925,111.41357058659196
18671,26195,256,2.462689997628331
18671,26195,361,3.2110242173075676
18671,26195,512,4.207462538033724
18671,26195,779,5.956795532256365
18671,26195,1024,7.816108874976635
18671,26195,1205,8.943152381107211
18671,26195,1907,13.727465411648154
18671,26195,2287,17.844674177467823
18671,26195,2642,20.170808071270585
18671,26195,4096,30.543925473466516
18671,26195,5338,38.72194513678551
18671,26195,6517,46.7359374742955
18671,26195,7234,51.65839055553079
18671,26195,8479,60.618582647293806
18671,26195,8977,64.58856351673603
18671,26195,10404,76.55725628137589
18671,26195,10864,80.40906465612352
18671,26195,12102,85.46808990649879
18671,26195,13315,93.02945272065699
18671,26195,15086,106.63436143659055
18671,26195,16384,116.39898153953254
18671,26362,4133,29.455040115863085
18671,26362,5647,41.011183988302946
18671,26362,6918,31.645690090954304
18671,26362,7269,51.85611406341195
18671,26362,8795,62.962651485577226
18671,26362,9495,67.42406054399908
18671,26362,10776,49.45730953477323
18671,26362,11128,50.395381869748235
18671,26362,12379,87.6141486223787
18671,26362,13856,61.86253507621586
18671,26362,15919,111.70666664838791
18671,26616,1907,14.393336372449994
18671,26616,2287,17.37831812351942
18671,26616,2642,12.552454601973295
18671,26616,4133,31.28326707519591
18671,26616,5756,26.58332046121359
18671,26616,6693,50.44939648360014
18671,26616,8149,61.28623057156801
18671,26616,8968,16.54920307919383
18671,26616,9075,68.50822549313307
18671,26616,10566,48.21079643443227
18671,26616,11015,83.32683145999908
18671,26616,13315,98.9858964458108
18671,26616,15919,119.76030538789928
18671,28760,2287,21.168799605220556
18671,28760,2642,14.527508988976479
18671,28760,4096,8.137141121551394
18671,28760,4507,39.0953435562551
18671,28760,6517,55.5165505502373
18671,28760,7234,37.39041066728532
18671,28760,8192,16.140253050252795
18671,28760,8479,71.10227225348353
18671,28760,9110,45.55092169903219
18671,28760,10404,53.8707987871021
18671,28760,10776,21.461525466293097
18671,28760,11015,94.76004214957356
18671,28760,13315,112.68655001185834
18671,28760,15919,136.3767005968839
18671,30348,2509,22.270686458796263
18671,30348,3213,28.373577166348696
18671,30348,4738,25.901142042130232
18671,30348,5756,31.247554812580347
18671,30348,6693,56.734338868409395
18671,30348,8149,69.22555295750499
18671,30348,8968,48.24952268972993
18671,30348,9110,50.16358755528927
18671,30348,10509,88.22369552217424
18671,30348,11015,92.68840192817152
18671,30348,13249,109.23025361262262
18671,30348,14925,124.18883061036468
18671,30348,16384,91.08092146925628
18671,30909,2509,22.71597203798592
18671,30909,3213,28.37332128547132
18671,30909,4738,40.29971733689308
18671,30909,6201,53.26519161462784
18671,30909,6937,59.58844511769712
18671,30909,8192,70.39491669274867
18671,30909,8968,79.34981677681208
18671,30909,9495,80.28280222788453
18671,30909,10776,94.70054507255554
18671,30909,11128,98.40611810795963
18671,30909,13014,108.46865572966635
18671,30909,13856,117.96891945414245
18671,30909,16048,138.78407352603972
18671,31902,2048,11.432823492214084
18671,31902,2509,23.367459885776043
18671,31902,3213,29.46548629552126
18671,31902,4738,27.52259001135826
18671,31902,6201,54.76936302147806
18671,31902,6937,61.291618971154094
18671,31902,8479,73.90070240944624
18671,31902,8977,78.78415053710341
18671,31902,10509,91.28955635242164
18671,31902,11015,96.11935843713582
18671,31902,13249,112.82341298647225
18671,31902,14925,128.5253162495792
18671,31902,16384,90.43637686409056
18671,32768,2510,13.795502251014113
18671,32768,4096,9.1124486643821
18671,32768,4738,24.848448112607002
18671,32768,5647,49.87335437908769
18671,32768,6918,36.13157896324992
18671,32768,7269,64.36045607551932
18671,32768,8795,77.88004446774721
18671,32768,9495,83.86330609209836
18671,32768,10864,23.929430404677987
18671,32768,11128,24.759041611105204
18671,32768,12379,108.1579914316535
18671,32768,13856,30.68377706222236
18671,32768,14925,129.60319430567324
18671,34372,256,2.118379808962345
18671,34372,361,4.280695226043463
18671,34372,512,3.6065198946744204
18671,34372,779,8.024714887142181
18671,34372,1024,6.504800636321306
18671,34372,1205,11.93665200844407
18671,34372,2048,11.863277992233634
18671,34372,2287,23.74052256345749
18671,34372,2642,17.431381158530712
18671,34372,4096,22.933806525543332
18671,34372,5338,33.79354067146778
18671,34372,6517,62.031472800299525
18671,34372,7234,45.543188927695155
18671,34372,8192,48.338448628783226
18671,34372,8795,84.47885909117758
18671,34372,9495,90.7820810098201
18671,34372,10776,66.8037561699748
18671,34372,11128,68.5812160372734
18671,34372,12379,117.79095488600433
18671,34372,13856,84.03285406529903
18671,34372,15919,151.61078935489058
18671,34660,1907,20.06584545597434
18671,34660,2287,23.93987844698131
18671,34660,2642,17.543170833960176
18671,34660,4133,40.46574700623751
18671,34660,5756,35.99835210479796
18671,34660,6693,65.20791002549231
18671,34660,8149,79.26924643106759
18671,34660,8968,55.229737889021635
18671,34660,9110,57.55320098251104
18671,34660,10509,101.15515952929854
18671,34660,11015,106.33356054313481
18671,34660,13249,125.02875155769289
18671,34660,14925,142.1379337552935
18671,34660,16384,101.19942994788289
18671,34850,2510,16.722792061045766
18671,34850,2826,18.268161918967962
18671,34850,4507,43.472489807754755
18671,34850,6201,59.46368258446455
18671,34850,6937,67.14015081524849
18671,34850,8479,80.75413876213133
18671,34850,9075,86.52089280076325
18671,34850,10566,67.27568339556456
18671,34850,10968,68.78884648904204
18671,34850,12102,76.72919542528689
18671,34850,13315,124.86181198619306
18671,34850,15086,95.06487590260804
18671,34850,16135,151.93414129316807
18671,35906,4096,24.10649904049933
18671,35906,4738,30.999466311186552
18671,35906,5756,37.312592612579465
18671,35906,6693,66.09638431109488
18671,35906,8149,80.16623184084892
18671,35906,8968,57.22447275184095
18671,35906,9110,59.30670979432762
18671,35906,10404,67.66768987290561
18671,35906,10864,68.66452959366143
18671,35906,11354,73.92632099799812
18671,35906,13249,127.4364369455725
18671,35906,14925,144.0039835870266
18671,35906,16384,99.80691992677748
18671,36285,2108,23.569632088765502
18671,36285,2642,27.987747453153133
18671,36285,4133,41.83833673596382
18671,36285,5647,57.27007146924734
18671,36285,6693,67.49595003202558
18671,36285,7269,72.64030398800969
18671,36285,8766,86.09234355390072
18671,36285,9075,90.13317269273102
18671,36285,10509,104.38704793341458
18671,36285,10968,113.57413581572473
18671,36285,12102,119.03869058005512
18671,36285,13315,130.15525019727647
18671,36285,15086,148.465474601835
18671,36285,16384,162.0902616996318
18671,36850,5338,35.304464399814606
18671,36850,6201,62.635827576741576
18671,36850,6937,70.03996428102255
18671,36850,8479,84.2114093247801
18671,36850,8977,89.75501800887287
18671,36850,10566,69.72867646254599
18671,36850,10968,70.7322359085083
18671,36850,12102,79.6292822342366
18671,36850,13315,130.47546055167913
18671,36850,15086,97.22819505259395
18671,36850,16135,158.9874983765185
18671,36986,4096,24.54912639223039
18671,36986,4738,31.018839916214347
18671,36986,5756,37.3535652179271
18671,36986,6693,67.83811468631029
18671,36986,8149,82.14718825183809
18671,36986,8968,57.49108851887286
18671,36986,9110,59.90480515174568
18671,36986,10509,104.87831174395978
18671,36986,11015,110.4816785082221
18671,36986,13249,130.1321890205145
18671,36986,14925,147.63964782468975
18671,36986,16384,108.57409285381436
18671,37797,2509,28.021857840940356
18671,37797,3213,35.03832593560219
18671,37797,4738,48.698727041482925
18671,37797,6201,64.92634606547654
18671,37797,6937,72.46664143167436
18671,37797,8192,85.60907165519893
18671,37797,8968,96.40320716425776
18671,37797,9495,97.86529932171106
18671,37797,10776,116.09126906841993
18671,37797,11128,120.06486742757261
18671,37797,13014,132.62852793559432
18671,37797,13856,144.0886314958334
18671,37797,16048,168.74964372254908
18671,38032,2108,14.678088016808033
18671,38032,2510,17.302824184298515
18671,38032,2826,19.065948901697993
18671,38032,4133,45.49437342211604
18671,38032,5756,38.36539667099714
18671,38032,6693,73.43269744887948
18671,38032,8149,89.33282061479986
18671,38032,8968,23.34800409153104
18671,38032,9075,100.29986337758601
18671,38032,10566,70.63115015625954
18671,38032,11015,122.44012183509767
18671,38032,13315,144.93126654997468
18671,38032,15919,176.1522782035172
18671,38542,2287,26.102560572326183
18671,38542,2642,19.000686472281814
18671,38542,4096,27.088521048426628
18671,38542,5338,37.651605904102325
18671,38542,6201,65.93158538453281
18671,38542,6937,73.89169395901263
18671,38542,8479,88.9889404643327
18671,38542,9075,94.79414904490113
18671,38542,10566,75.43724891729653
18671,38542,10968,76.66182634420693
18671,38542,12102,86.27613401040435
18671,38542,13315,137.2528476640582
18671,38542,15086,109.08480500802398
18671,38542,16135,167.19790361821651
18671,38727,2826,32.33021195046604
18671,38727,4507,49.574220553040504
18671,38727,5756,63.54630924761295
18671,38727,6918,75.00577089376748
18671,38727,8149,88.89190969057381
18671,38727,8795,95.82025068812072
18671,38727,9110,98.58573507517576
18671,38727,10566,114.33627549558878
18671,38727,11015,119.66345645487309
18671,38727,12379,133.17787647247314
18671,38727,13681,147.12169370613992
18671,38727,15919,172.35660855658352
18671,41679,256,3.979230532422662
18671,41679,361,5.218799225986004
18671,41679,512,6.853447295725346
18671,41679,779,9.686530102044344
18671,41679,790,9.857997531071305
18671,41679,1024,12.64541712589562
18671,41679,1144,14.633943792432547
18671,41679,1743,20.584101090207696
18671,41679,2108,27.490459848195314
18671,41679,2642,32.85967139527202
18671,41679,4133,48.88841416686773
18671,41679,5647,66.39694306068122
18671,41679,6693,78.89933953993022
18671,41679,7269,85.07803548127413
18671,41679,8766,100.33609182573855
18671,41679,9075,104.90774037316442
18671,41679,10509,121.45067704841495
18671,41679,10968,132.79489404521883
18671,41679,12102,138.95263033919036
18671,41679,13315,151.0729242581874
18671,41679,15086,173.16593299619853
18671,41679,16384,190.19183376803994
18671,45085,4133,51.67536926455796
18671,45085,5647,70.35294151864946
18671,45085,6693,83.01671012304723
18671,45085,7269,89.54679011367261
18671,45085,8766,106.12644581124187
18671,45085,9075,111.26195080578327
18671,45085,10509,128.3126196358353
18671,45085,10968,139.74905852228403
18671,45085,12102,146.6485015116632
18671,45085,13315,159.5279579050839
18671,45085,15086,183.41720500029624
18671,45085,16384,199.18785290792584
18671,45120,4738,34.962987527251244
18671,45120,5756,42.18391259200871
18671,45120,6693,81.20407932437956
18671,45120,8149,99.6347414329648
18671,45120,8968,27.610737830400467
18671,45120,9075,109.94341340847313
18671,45120,10566,78.8557690102607
18671,45120,11015,134.24362614750862
18671,45120,13315,158.55578938499093
18671,45120,15919,192.71823740564287
18671,45445,2048,27.625553542748094
18671,45445,2509,33.21736701764166
18671,45445,2826,36.8116139434278
18671,45445,4507,56.4735415391624
18671,45445,5756,71.99182780459523
18671,45445,6918,85.52706008777022
18671,45445,8149,100.22955853492022
18671,45445,8795,107.76060377247632
18671,45445,9110,111.36669060215354
18671,45445,10566,128.8929907605052
18671,45445,11015,135.15725173056126
18671,45445,12379,150.29972279444337
18671,45445,13681,165.8211296889931
18671,45445,15919,193.73878836631775
18671,45677,256,4.376803524792194
18671,45677,361,5.501719657331705
18671,45677,512,7.225149078294635
18671,45677,779,10.334895690903068
18671,45677,790,10.38284576497972
18671,45677,1144,15.452351653948426
18671,45677,1743,24.605020880699158
18671,45677,2108,29.237641487270594
18671,45677,2510,33.567470498383045
18671,45677,4096,52.29505314491689
18671,45677,5338,67.28516053408384
18671,45677,6517,81.09873859211802
18671,45677,7234,89.24109605140984
18671,45677,8479,104.76823011413217
18671,45677,8977,112.08916804753244
18671,45677,10404,132.57179618813097
18671,45677,10968,141.6522895451635
18671,45677,12102,148.05707498453557
18671,45677,13315,162.01208787970245
18671,45677,15086,185.53580855950713
18671,45677,16384,202.68560200929642
18671,46992,4096,13.24318815022707
18671,46992,4738,38.710373220965266
18671,46992,5647,77.69049797207117
18671,46992,6918,56.25588446855545
18671,46992,7269,98.43848994933069
18671,46992,8795,121.25308555550873
18671,46992,9495,130.2230041474104
18671,46992,10968,35.188684705644846
18671,46992,11354,93.43356010504067
18671,46992,13014,106.65125958621502
18671,46992,13856,44.46958820335567
18671,46992,14925,199.84556175768375
18671,49021,256,4.818022949621081
18671,49021,361,5.8844443410634995
18671,49021,512,7.712686900049448
18671,49021,779,11.018635472282767
18671,49021,1024,14.21677926555276
18671,49021,1205,16.44208375364542
18671,49021,1907,27.527868980541825
18671,49021,2287,32.98338036984205
18671,49021,2642,37.186746718361974
18671,49021,4096,55.50007941201329
18671,49021,5338,71.56081264838576
18671,49021,6517,85.97641857340932
18671,49021,7234,94.14187795482576
18671,49021,8479,110.44417228549719
18671,49021,8977,118.11909987591207
18671,49021,10404,139.80791601352394
18671,49021,10968,149.01688462123275
18671,49021,12102,156.28214250318706
18671,49021,13315,170.8582886494696
18671,49021,15086,195.63461071811616
18671,49021,16384,212.44116430170834
18671,49371,2826,40.714897913858294
18671,49371,4507,61.665940564125776
18671,49371,5756,79.31196130812168
18671,49371,6918,94.13815010339022
18671,49371,8149,110.52727396599948
18671,49371,8795,119.67512452974916
18671,49371,9110,123.07630362920463
18671,49371,10566,142.2064157668501
18671,49371,11015,148.57907220721245
18671,49371,12379,164.90719001740217
18671,49371,13681,182.69338412210345
18671,49371,15919,213.70321162976325
18671,49560,256,1.1797784827649593
18671,49560,361,6.930819014087319
18671,49560,512,1.938079483807087
18671,49560,779,12.109409552067518
18671,49560,790,8.006424410268664
18671,49560,1024,3.7351232022047043
18671,49560,1144,4.262661328539252
18671,49560,1205,18.260937184095383
18671,49560,1743,28.424986638128757
18671,49560,2287,36.14559420384467
18671,49560,2826,25.56155459024012
18671,49560,4738,42.1292211394757
18671,49560,5647,83.04140018299222
18671,49560,6918,61.1603781580925
18671,49560,7269,107.13295917958021
18671,49560,8795,129.25359094515443
18671,49560,9495,139.01139562949538
18671,49560,10968,37.84308792091906
18671,49560,11354,100.62216082587838
18671,49560,13014,114.87186909653246
18671,49560,13856,47.00402682647109
18671,49560,14925,216.85378858819604
18671,51615,256,5.256396718323231
18671,51615,361,6.370192859321833
18671,51615,512,8.36369558237493
18671,51615,779,11.980389710515738
18671,51615,1024,15.575627330690622
18671,51615,1205,17.81208300963044
18671,51615,1907,29.717738972976804
18671,51615,2287,35.528841661289334
18671,51615,2642,40.3715530410409
18671,51615,4096,60.63223071396351
18671,51615,5338,76.78208407014608
18671,51615,6517,93.82301825098693
18671,51615,7234,102.60051186196506
18671,51615,8479,120.08521077223122
18671,51615,8977,129.21733502298594
18671,51615,10404,151.90768148750067
18671,51615,10864,160.02930258400738
18671,51615,11354,161.1076914705336
18671,51615,13249,186.5602566394955
18671,51615,14925,209.84081155620515
18671,51615,16135,228.09949168004096
18671,52338,2642,26.32966311648488
18671,52338,4133,59.64475148357451
18671,52338,5647,81.9045479875058
18671,52338,6918,64.50384669005871
18671,52338,7269,103.4482829272747
18671,52338,8766,82.83489244058728
18671,52338,9075,128.47776990383863
18671,52338,10566,100.18879524432123
18671,52338,10968,102.93407132849097
18671,52338,12102,115.07696798071265
18671,52338,13315,186.06110010296106
18671,52338,15086,141.52197167277336
18671,52338,16135,226.7815878149122
18671,58075,2642,44.32817408815026
18671,58075,4133,65.9367700573057
18671,58075,5647,90.21818009205163
18671,58075,6693,106.78845457732677
18671,58075,7269,115.04821595735848
18671,58075,8766,136.71346753835678
18671,58075,9075,142.8840656299144
18671,58075,10509,165.67375231534243
18671,58075,10968,180.85489398799837
18671,58075,12102,188.68620204739273
18671,58075,13315,206.66449004784226
18671,58075,15086,236.47600132972002
18671,58075,16384,257.0755989290774
18671,59645,4133,66.9416410382837
18671,59645,5647,92.33412751927972
18671,59645,6693,108.22310647927225
18671,59645,7269,116.86898721382022
18671,59645,8766,138.7253375723958
18671,59645,9075,145.02058806829154
18671,59645,10509,168.2768715545535
18671,59645,10968,183.4755486343056
18671,59645,12102,191.29799352958798
18671,59645,13315,209.2867437750101
18671,59645,15086,239.6709774620831
18671,59645,16384,260.67333365790546
18671,60114,4507,75.4939722828567
18671,60114,6517,106.75276792608202
18671,60114,7234,79.84200934879482
18671,60114,8192,85.73045604862273
18671,60114,8795,144.75853205658495
18671,60114,9495,155.09638795629144
18671,60114,10776,116.91440432332456
18671,60114,11128,119.78260590694845
18671,60114,12379,201.073955046013
18671,60114,13856,149.13029596209526
18671,60114,15919,259.6738019492477
18671,60650,1743,32.282850006595254
18671,60650,2048,21.80397231131792
18671,60650,2509,44.48040388524532
18671,60650,4133,69.2660310305655
18671,60650,5647,94.89906160160899
18671,60650,6918,74.54356458038092
18671,60650,7269,119.90429856814444
18671,60650,8766,94.99334683641791
18671,60650,9075,149.0732254460454
18671,60650,10566,115.31318025663495
18671,60650,10968,118.91305912286043
18671,60650,12102,131.63818512111902
18671,60650,13315,214.8818380665034
18671,60650,15086,161.0237134154886
18671,60650,16135,261.81075698696077
18671,63922,2826,33.49973214790225
18671,63922,4507,79.15527513250709
18671,63922,6201,109.48687675409019
18671,63922,6937,122.41542036645114
18671,63922,8479,147.25965401157737
18671,63922,9075,157.61515870690346
18671,63922,10566,125.44844881631434
18671,63922,10968,127.35297833569348
18671,63922,12102,144.22356942668557
18671,63922,13315,227.322370512411
18671,63922,15086,176.07526411302388
18671,63922,16135,277.79472758993506
18671,64822,4096,46.053714118897915
18671,64822,4738,56.03897199034691
18671,64822,6201,109.9091013893485
18671,64822,6937,124.19302156195045
18671,64822,8479,149.92013201117516
18671,64822,8977,159.19839963316917
18671,64822,10509,185.00502849929035
18671,64822,11015,195.0651805382222
18671,64822,13249,229.14674133062363
18671,64822,14925,259.61443968117237
18671,64822,16384,195.74722787365317
18671,65536,2510,27.446604100987315
18671,65536,3213,58.57778945937753
18671,65536,5338,56.93674134090543
