M,N,K,t_measured_ms
4096,1064,7234,0.4010458942502737
4096,1064,8479,0.7478215266019106
4096,1064,9110,0.4875396843999624
4096,1064,10404,0.5508819594979286
4096,1064,10864,0.16775610856711864
4096,1064,11128,0.17380318604409695
4096,1064,12379,1.0712053626775742
4096,1064,13681,1.1688675731420517
4096,1064,16048,0.22997870109975338
4096,1064,16384,0.23201038129627705
4096,2048,512,0.04043080843985081
4096,2048,1024,0.05172635428607464
4096,2048,1743,0.24642585776746273
4096,2048,2108,0.17151609063148499
4096,2048,2642,0.2100910060107708
4096,2048,4133,0.538642518222332
4096,2048,5647,0.7236143574118614
4096,2048,6918,0.5064681172370911
4096,2048,7269,0.9125049691647291
4096,2048,8795,1.142995897680521
4096,2048,9495,1.2244654353708029
4096,2048,10864,0.2715294249355793
4096,2048,11128,0.2817208878695965
4096,2048,12379,1.5667453408241272
4096,2048,13681,1.7300695180892944
4096,2048,16048,0.3821509890258312
4096,2048,16384,0.38639060221612453
4096,2634,512,0.0848621129989624
4096,2634,790,0.12978911399841309
4096,2634,1205,0.24628196842968464
4096,2634,2048,0.23640994913876057
4096,2634,2510,0.3358316607773304
4096,2634,3213,0.6000490393489599
4096,2634,5338,0.6368320900946856
4096,2634,6517,1.1176045518368483
4096,2634,7234,0.8277399465441704
4096,2634,8192,0.7889405824244022
4096,2634,8795,1.4861237723380327
4096,2634,9495,1.5883285086601973
4096,2634,10776,1.1743870563805103
4096,2634,11128,1.191442832350731
4096,2634,12379,2.0351335406303406
4096,2634,13856,1.4054377097636461
4096,2634,15919,2.671006601303816
4096,3474,512,0.1061735674738884
4096,3474,790,0.16511580906808376
4096,3474,1205,0.33101579174399376
4096,3474,2108,0.3672870807349682
4096,3474,2642,0.4371572285890579
4096,3474,4096,0.5397310014814138
4096,3474,4738,0.6841116119176149
4096,3474,5756,0.8160918951034546
4096,3474,6918,0.9509683586657047
4096,3474,7269,1.5708575956523418
4096,3474,8766,1.2460171710699797
4096,3474,8977,1.8973771948367357
4096,3474,10509,2.2004416678100824
4096,3474,11015,2.322982531040907
4096,3474,13014,1.7824363894760609
4096,3474,13681,2.8843930922448635
4096,3474,16048,2.1684749517589808
4096,4096,256,0.047102803364396095
4096,4096,361,0.14030025340616703
4096,4096,512,0.05755061283707619
4096,4096,790,0.1634035725146532
4096,4096,1024,0.0788297038525343
4096,4096,1205,0.334983691573143
4096,4096,2108,0.3539589233696461
4096,4096,2642,0.39621395990252495
4096,4096,4133,1.0440058540552855
4096,4096,5647,1.4155169483274221
4096,4096,6918,0.9781999979168177
4096,4096,7269,1.776916440576315
4096,4096,8795,2.1958339493721724
4096,4096,9495,2.360229380428791
4096,4096,10776,0.5231550894677639
4096,4096,11015,2.8281384147703648
4096,4096,13315,3.209936898201704
4096,4096,15086,2.111931564286351
4096,4096,16135,4.042381187900901
4096,4686,2642,0.5639058072119951
4096,4686,4133,1.176467165350914
4096,4686,5647,1.625095959752798
4096,4686,6918,1.2690245639532804
4096,4686,7269,2.065404783934355
4096,4686,8766,1.675670500844717
4096,4686,9075,2.7795154601335526
4096,4686,10566,1.9180963281542063
4096,4686,10968,1.9890072289854288
4096,4686,12102,2.224201336503029
4096,4686,13315,3.8284817710518837
4096,4686,15086,2.671454567462206
4096,4686,16135,4.7962660901248455
4096,7220,1907,0.8914656937122345
4096,7220,2510,0.7417413871735334
4096,7220,2826,0.8022044785320759
4096,7220,4507,2.1435790695250034
4096,7220,6201,2.9436880722641945
4096,7220,6937,3.324237884953618
4096,7220,8479,3.735715989023447
4096,7220,9075,4.146025516092777
4096,7220,10566,2.967830514535308
4096,7220,10968,3.0766918789595366
4096,7220,12102,3.454091027379036
4096,7220,13249,6.0667304787784815
4096,7220,14925,6.851414917036891
4096,7220,16384,3.887952072545886
4096,8026,1743,0.9753999765962362
4096,8026,2108,0.7818529848009348
4096,8026,2642,0.9270808659493923
4096,8026,4133,2.0253900438547134
4096,8026,5647,2.850761404260993
4096,8026,6918,2.1441711578518152
4096,8026,7269,3.6165989004075527
4096,8026,8766,2.8032746631652117
4096,8026,9075,4.532001214101911
4096,8026,10509,5.213823867961764
4096,8026,11015,5.575910676270723
4096,8026,13249,6.533455103635788
4096,8026,14925,7.460856111720204
4096,8026,16384,4.577774787321687
4096,8192,1907,1.0648379102349281
4096,8192,2509,1.3342713937163353
4096,8192,4096,0.4139093216508627
4096,8192,4738,1.3660464901477098
4096,8192,5647,2.871112897992134
4096,8192,6918,1.9216483924537897
4096,8192,7269,3.619350492954254
4096,8192,8795,4.235671367496252
4096,8192,9495,4.564926959574223
4096,8192,10864,1.025846228003502
4096,8192,11128,1.0717979166656733
4096,8192,12379,6.1747601721435785
4096,8192,13681,6.565725663676858
4096,8192,16048,1.502427039667964
4096,8192,16135,7.974667474627495
4096,8981,3213,1.7979233525693417
4096,8981,4738,2.5623689871281385
4096,8981,6201,3.452970879152417
4096,8981,6937,3.9171194657683372
4096,8981,8192,4.62606200017035
4096,8981,8968,5.227231420576572
4096,8981,9495,5.1648004446178675
4096,8981,10776,6.299348548054695
4096,8981,11128,6.549406098201871
4096,8981,13014,6.974675925448537
4096,8981,13856,7.731681456789374
4096,8981,16048,9.531397372484207
4096,11223,1024,0.7847007364034653
4096,11223,1205,0.8880260866135359
4096,11223,2048,1.506138825789094
4096,11223,2509,1.7741639167070389
4096,11223,3213,2.245992189273238
4096,11223,4738,3.188417758792639
4096,11223,6201,4.240680020302534
4096,11223,6937,4.7495628241449594
4096,11223,8192,5.6738280691206455
4096,11223,8968,6.517167668789625
4096,11223,9495,6.433489033952355
4096,11223,10776,7.916796952486038
4096,11223,11128,8.25421279296279
4096,11223,13014,8.72573652304709
4096,11223,13856,9.454774903133512
4096,11223,16048,11.286122491583228
4096,11905,1205,0.9191932622343302
4096,11905,1907,1.4047333970665932
4096,11905,2108,1.63736823014915
4096,11905,2510,1.8480985891073942
4096,11905,4096,3.034933004528284
4096,11905,5338,3.8112180773168802
4096,11905,6517,4.572334932163358
4096,11905,7234,5.072546424344182
4096,11905,8479,5.894942441955209
4096,11905,8977,6.288708886131644
4096,11905,10404,7.523670326918364
4096,11905,10864,7.9184286296367645
4096,11905,11354,7.885197410359979
4096,11905,13249,9.100639494135976
4096,11905,14925,10.356976883485913
4096,11905,16135,11.25252223573625
4096,11982,2048,0.8773545268923044
4096,11982,2287,1.798100071027875
4096,11982,2826,1.3458870816975832
4096,11982,4507,3.304494312033057
4096,11982,5756,2.5964640080928802
4096,11982,6693,4.85746399499476
4096,11982,8149,5.811440292745829
4096,11982,8968,4.136713454499841
4096,11982,9110,4.421154735609889
4096,11982,10404,5.066083045676351
4096,11982,10864,4.995637107640505
4096,11982,11354,5.573926726356149
4096,11982,13014,6.348595721647143
4096,11982,13681,9.624338941648602
4096,11982,16048,7.544101914390922
4096,13695,256,0.330295879393816
4096,13695,361,0.406838022172451
4096,13695,512,0.5644501652568579
4096,13695,779,0.6922390311956406
4096,13695,1024,0.9943435434252024
4096,13695,1743,1.4838038478046656
4096,13695,2108,1.9337281119078398
4096,13695,2642,2.3035588674247265
4096,13695,4133,3.4813378006219864
4096,13695,5338,4.597007064148784
4096,13695,6517,5.441530141979456
4096,13695,7234,6.017676088958979
4096,13695,8479,6.842535687610507
4096,13695,8977,7.630771957337856
4096,13695,10404,9.36773675493896
4096,13695,10864,9.490421274676919
4096,13695,11354,9.451095247641206
4096,13695,13014,10.891427285969257
4096,13695,13856,11.392103042453527
4096,13695,16048,14.133859891444445
4096,13914,1907,1.6269353218376637
4096,13914,2108,1.2560649774968624
4096,13914,2510,1.4704118948429823
4096,13914,3213,2.849338110536337
4096,13914,5338,2.9809665866196156
4096,13914,6517,5.4640090093016624
4096,13914,7234,4.152505192905664
4096,13914,8192,4.039948573336005
4096,13914,8766,5.009828368201852
4096,13914,9075,7.46940029785037
4096,13914,10566,6.019499385729432
4096,13914,10968,6.147816544398665
4096,13914,12102,6.875974591821432
4096,13914,13315,10.762790450826287
4096,13914,15086,8.528717327862978
4096,13914,16135,13.154268031939864
4096,14688,2642,1.4854355249553919
4096,14688,4096,0.7183658890426159
4096,14688,4507,4.629357485100627
4096,14688,6201,5.931886145845056
4096,14688,6937,6.730074062943459
4096,14688,8766,4.921591142192483
4096,14688,8977,8.549293037503958
4096,14688,10509,9.829790098592639
4096,14688,12102,6.71226647682488
4096,14688,13249,12.30166433379054
4096,14688,15086,8.341138483956456
4096,14688,16135,15.368853928521276
4096,16384,4133,4.0938034653663635
4096,16384,5647,5.70744345895946
4096,16384,6918,4.0170850697904825
4096,16384,7269,7.2700451128184795
4096,16384,8795,8.742713136598468
4096,16384,9495,9.380921022966504
4096,16384,10864,2.0969242323189974
4096,16384,11015,10.933618526905775
4096,16384,13315,12.86030700430274
4096,16384,15919,15.66481334157288
4096,16698,1205,1.2318254448473454
4096,16698,2048,1.1150285135954618
4096,16698,2287,2.2977832704782486
4096,16698,2642,1.7133329529315233
4096,16698,4096,2.158218529075384
4096,16698,4738,3.0477168038487434
4096,16698,5756,3.653397783637047
4096,16698,6693,6.882662419229746
4096,16698,8149,8.026586147025228
4096,16698,8968,5.588134517893195
4096,16698,9110,5.960061680525541
4096,16698,10404,6.823751609772444
4096,16698,10864,6.70005870051682
4096,16698,11354,7.459272630512714
4096,16698,13014,8.501230971887708
4096,16698,13681,13.312600320205092
4096,16698,16048,10.185508523136377
4096,22485,256,0.5428350996226072
4096,22485,361,0.664975494146347
4096,22485,512,0.9159932378679514
4096,22485,779,1.1312842834740877
4096,22485,790,1.1434273328632116
4096,22485,1205,1.6949661076068878
4096,22485,1907,2.6210073847323656
4096,22485,2287,3.2912949100136757
4096,22485,2826,3.969278186559677
4096,22485,4507,6.17424794472754
4096,22485,5756,7.97794689424336
4096,22485,6918,9.232763899490237
4096,22485,8149,10.838404763489962
4096,22485,8795,11.76758180372417
4096,22485,9110,12.155716307461262
4096,22485,10566,13.992502354085445
4096,22485,11015,14.693781966343522
4096,22485,12379,16.40236354433
4096,22485,13681,18.067106371745467
4096,22485,15919,20.969915203750134
4096,23469,256,0.5262591876089573
4096,23469,361,0.6401599384844303
4096,23469,512,0.9244089014828205
4096,23469,779,1.1579394340515137
4096,23469,790,1.1693635024130344
4096,23469,1024,1.5622489154338837
4096,23469,1144,1.770291943103075
4096,23469,1205,1.7564049921929836
4096,23469,1743,2.6706706266850233
4096,23469,2108,3.2746070064604282
4096,23469,2510,3.7188520655035973
4096,23469,4096,5.985692609101534
4096,23469,5338,7.509366841986775
4096,23469,6517,9.093888103961945
4096,23469,7234,9.996475419029593
4096,23469,8479,11.689234292134643
4096,23469,8977,12.524494202807546
4096,23469,10404,14.779303222894669
4096,23469,10864,15.740335686132312
4096,23469,11354,15.64660994336009
4096,23469,13249,17.960649449378252
4096,23469,14925,20.48701955936849
4096,23469,16135,22.146675502881408
4096,24548,2287,3.6514943931251764
4096,24548,2642,2.6002090889960527
4096,24548,4096,3.4588761627674103
4096,24548,5338,5.262112012133002
4096,24548,6517,9.71667468547821
4096,24548,7234,7.120930124074221
4096,24548,8192,7.040180033072829
4096,24548,8766,8.584927069023252
4096,24548,9075,13.297147583216429
4096,24548,10566,10.32654708251357
4096,24548,10968,10.557805886492133
4096,24548,12102,11.856734519824386
4096,24548,13315,19.289065152406693
4096,24548,15086,14.438207494094968
4096,24548,16135,23.604448419064283
4096,24807,2509,3.995326580479741
4096,24807,3213,5.02174929715693
4096,24807,4738,7.2535190265625715
4096,24807,6201,9.605876868590713
4096,24807,6937,10.715050157159567
4096,24807,8192,12.712441850453615
4096,24807,8968,14.30419529788196
4096,24807,9495,14.457582728937268
4096,24807,10776,17.34975236468017
4096,24807,11128,17.795357387512922
4096,24807,13014,19.449685234576464
4096,24807,13856,21.3754300493747
4096,24807,16048,25.007773656398058
4096,25346,1907,2.838266547769308
4096,25346,2108,2.096380339935422
4096,25346,2509,3.958494868129492
4096,25346,3213,4.956278949975967
4096,25346,4738,4.502338357269764
4096,25346,5756,5.624663084745407
4096,25346,6693,9.941741125658154
4096,25346,8149,12.099096784368157
4096,25346,8968,8.663180284202099
4096,25346,9110,9.166880045086145
4096,25346,10404,10.466512525454164
4096,25346,10864,10.21448615938425
4096,25346,11354,11.349994922056794
4096,25346,13014,13.041985919699073
4096,25346,13681,20.014151465147734
4096,25346,16048,15.554755926132202
4096,25832,256,0.17431541346013546
4096,25832,361,0.8293073624372482
4096,25832,512,0.2443939447402954
4096,25832,779,1.441356958821416
4096,25832,790,0.916650053113699
4096,25832,1144,0.40827784687280655
4096,25832,1743,3.268640022724867
4096,25832,2048,0.6453124806284904
4096,25832,2108,2.25223321467638
4096,25832,2510,2.6629590429365635
4096,25832,3213,5.619366420432925
4096,25832,5338,5.551912123337388
4096,25832,6517,10.768456850200891
4096,25832,7234,7.513832999393344
4096,25832,8192,2.761740703135729
4096,25832,8479,13.917404692620039
4096,25832,9110,9.287885157391429
4096,25832,10404,10.521790944039822
4096,25832,10776,3.665654454380274
4096,25832,11015,18.277729395776987
4096,25832,13315,21.268472773954272
4096,25832,15919,26.01427654735744
4096,26195,2048,3.5024264361709356
4096,26195,2509,4.171593813225627
4096,26195,2826,4.619326908141375
4096,26195,4133,6.557136075571179
4096,26195,5647,9.356715250760317
4096,26195,6693,10.871815029531717
4096,26195,7269,11.694034561514854
4096,26195,8766,13.28393118456006
4096,26195,9075,13.94265191629529
4096,26195,10509,16.1505495198071
4096,26195,10968,17.85246003419161
4096,26195,12102,18.38121539913118
4096,26195,13315,20.21169848740101
4096,26195,15086,23.09186803176999
4096,26195,16384,25.20474512130022
4096,26362,2642,2.576880855485797
4096,26362,4133,6.518576992675662
4096,26362,5647,8.7774817366153
4096,26362,6918,6.850297097116709
4096,26362,7269,11.153487954288721
4096,26362,8766,8.906630566343665
4096,26362,9075,13.805198948830366
4096,26362,10566,10.729609988629818
4096,26362,10968,10.832775384187698
4096,26362,12102,12.27474003098905
4096,26362,13315,20.006631501019
4096,26362,15086,15.020384918898344
4096,26362,16135,24.361228803172708
4096,26616,2510,2.6363993529230356
4096,26616,3213,5.526617169380188
4096,26616,5338,5.607911152765155
4096,26616,6517,10.655579855665565
4096,26616,7234,7.500969106331468
4096,26616,8192,2.567761577665806
4096,26616,8479,13.964186888188124
4096,26616,9110,9.40352980978787
4096,26616,10404,10.799480602145195
4096,26616,10864,4.280679626390338
4096,26616,11015,18.21469096466899
4096,26616,13315,21.534225903451443
4096,26616,15919,25.912103010341525
4096,28760,2048,0.7136466447263956
4096,28760,2287,4.700333578512073
4096,28760,2642,2.997494535520673
4096,28760,4096,1.45702064037323
4096,28760,4507,8.907542331144214
4096,28760,6201,11.885662330314517
4096,28760,6937,13.555716723203659
4096,28760,8479,15.935610746964812
4096,28760,9110,10.43046498671174
4096,28760,10404,11.900701560080051
4096,28760,10776,4.02802973985672
4096,28760,10968,4.664350068196654
4096,28760,11354,12.900004861876369
4096,28760,13014,14.782662969082594
4096,28760,13856,5.731971934437752
4096,28760,14925,27.58521493524313
4096,30348,256,0.38811867125332355
4096,30348,512,0.6197448819875717
4096,30348,779,1.4565240126103163
4096,30348,1024,1.077317399904132
4096,30348,1205,2.269736025482416
4096,30348,1907,3.489595139399171
4096,30348,2509,4.829833982512355
4096,30348,3213,6.1304098926484585
4096,30348,4507,8.397779427468777
4096,30348,6201,11.39096962288022
4096,30348,6937,12.656635139137506
4096,30348,8479,15.308042522519827
4096,30348,8977,16.35091262869537
4096,30348,10509,18.974464619532228
4096,30348,11015,20.023991353809834
4096,30348,13249,23.464931175112724
4096,30348,14925,26.660485193133354
4096,30348,16384,17.29693729430437
4096,30909,1907,3.863521385937929
4096,30909,2287,4.513970110565424
4096,30909,2826,5.402236245572567
4096,30909,4507,8.425346110016108
4096,30909,5756,10.849655140191317
4096,30909,6918,12.68201065249741
4096,30909,8149,14.9998739361763
4096,30909,8795,16.142773907631636
4096,30909,9110,16.610729973763227
4096,30909,10566,19.169643754139543
4096,30909,11015,20.10038890875876
4096,30909,12379,22.46893965639174
4096,30909,13681,24.797490565106273
4096,30909,15919,28.964444529265165
4096,31902,256,0.42688543908298016
4096,31902,361,0.8561867289245129
4096,31902,512,0.6782235577702522
4096,31902,779,1.537130679935217
4096,31902,790,1.1201649904251099
4096,31902,1024,1.1690915562212467
4096,31902,1144,1.453131902962923
4096,31902,1205,2.3438793141394854
4096,31902,1743,3.5822486970573664
4096,31902,1907,3.8239387795329094
4096,31902,2287,4.602607572451234
4096,31902,2826,3.4660117235034704
4096,31902,4507,8.725051069632173
4096,31902,5756,7.15529709123075
4096,31902,6693,12.75690458714962
4096,31902,8149,15.449398895725608
4096,31902,8968,10.891573736444116
4096,31902,9110,11.585412546992302
4096,31902,10404,13.150846352800727
4096,31902,10864,13.069617096334696
4096,31902,11354,14.504269929602742
4096,31902,13014,16.50650892406702
4096,31902,13681,25.44835419394076
4096,31902,16048,19.644048530608416
4096,32768,256,0.18791528418660164
4096,32768,361,0.9238971397280693
4096,32768,512,0.2718332689255476
4096,32768,779,1.5934649854898453
4096,32768,790,1.0873980354517698
4096,32768,1024,0.4335248377174139
4096,32768,1144,0.48078782856464386
4096,32768,1205,2.456500194966793
4096,32768,1907,3.8857930339872837
4096,32768,2509,5.0824040081351995
4096,32768,3213,6.379332160577178
4096,32768,5338,6.7383956629782915
4096,32768,6517,12.69797864370048
4096,32768,7234,9.115633554756641
4096,32768,8192,3.6829819437116385
4096,32768,8766,11.007810942828655
4096,32768,9075,17.479653004556894
4096,32768,10509,20.214434480294585
4096,32768,12102,15.003057895228267
4096,32768,13249,25.165833765640855
4096,32768,15086,18.513195449486375
4096,32768,16135,30.76256113126874
4096,34372,4507,9.583157952874899
4096,34372,6201,13.062833109870553
4096,34372,6937,14.602538896724582
4096,34372,8479,17.484996933490038
4096,34372,8977,18.738502636551857
4096,34372,10509,21.755740977823734
4096,34372,11015,22.814434953033924
4096,34372,13014,17.572898417711258
4096,34372,13681,28.13824056647718
4096,34372,16048,20.95441659912467
4096,34660,256,0.4798765294253826
4096,34660,361,0.9699920192360878
4096,34660,512,0.7280786521732807
4096,34660,779,1.7129180487245321
4096,34660,790,1.1942905839532614
4096,34660,1024,1.2530572712421417
4096,34660,1144,1.5668733976781368
4096,34660,1743,4.023437388241291
4096,34660,2108,2.8909859247505665
4096,34660,2510,3.5199460107833147
4096,34660,2826,3.8222104776650667
4096,34660,4507,9.700323222205043
4096,34660,6201,13.685425743460655
4096,34660,6937,14.591580489650369
4096,34660,8479,17.466421937569976
4096,34660,8977,18.612522166222334
4096,34660,10509,21.67275082319975
4096,34660,11015,22.859761957079172
4096,34660,13249,26.897935196757317
4096,34660,14925,30.53405461832881
4096,34660,16384,19.438117742538452
4096,34850,2048,2.5838566944003105
4096,34850,2509,5.527385743334889
4096,34850,3213,6.876887986436486
4096,34850,5338,7.560295518487692
4096,34850,6517,13.53421388193965
4096,34850,7234,10.20605443045497
4096,34850,8192,10.06583427079022
4096,34850,8795,18.27616197988391
4096,34850,9495,19.636881072074175
4096,34850,10776,14.884116128087044
4096,34850,11128,15.053872484713793
4096,34850,12379,25.314118014648557
4096,34850,13856,17.906266497448087
4096,34850,15919,32.656178809702396
4096,35906,361,0.9428251069039106
4096,35906,779,1.70879065990448
4096,35906,1144,1.6247760504484177
4096,35906,1743,4.0847319178283215
4096,35906,2048,2.4636362213641405
4096,35906,2509,5.635830340906978
4096,35906,4096,5.274510942399502
4096,35906,4738,6.750922882929444
4096,35906,5756,8.167976047843695
4096,35906,6693,14.358433429151773
4096,35906,8149,17.369127832353115
4096,35906,8968,12.303027091547847
4096,35906,9110,13.005858985707164
4096,35906,10404,14.992017997428775
4096,35906,10864,14.834533911198378
4096,35906,11354,16.303490614518523
4096,35906,13014,18.673847895115614
4096,35906,13681,28.765985975041986
4096,35906,16048,22.189906565472484
4096,36285,256,0.8333718869835138
4096,36285,361,0.9944720659404993
4096,36285,512,1.398829510435462
4096,36285,779,1.750965602695942
4096,36285,790,1.7764684744179249
4096,36285,1024,2.7062701992690563
4096,36285,1743,4.074268974363804
4096,36285,2108,4.995926283299923
4096,36285,2510,5.663989344611764
4096,36285,4096,9.228239068761468
4096,36285,5338,11.578373378142715
4096,36285,6517,13.99180293083191
4096,36285,7234,15.39109623990953
4096,36285,8479,18.042006995528936
4096,36285,8977,19.24860174767673
4096,36285,10404,22.685989970341325
4096,36285,10864,23.970518726855516
4096,36285,11354,24.063300574198365
4096,36285,13249,27.85684005357325
4096,36285,14925,31.396961072459817
4096,36285,16135,34.07057607546449
4096,36850,2108,2.9718319419771433
4096,36850,2510,3.6274634767323732
4096,36850,3213,7.229295093566179
4096,36850,5338,7.716483436524868
4096,36850,6517,13.963226927444339
4096,36850,7234,10.344659443944693
4096,36850,8192,10.32229233533144
4096,36850,8766,12.540109921246767
4096,36850,9075,19.356199074536562
4096,36850,10566,15.086687169969082
4096,36850,10968,15.285162953659892
4096,36850,12102,17.14914897456765
4096,36850,13315,27.839416172355413
4096,36850,15086,21.18954644538462
4096,36850,16135,34.17543740943074
4096,36986,2642,3.9049768820405006
4096,36986,4096,5.311630433425307
4096,36986,4738,6.811449304223061
4096,36986,5756,8.292677579447627
4096,36986,6693,14.682025415822864
4096,36986,8149,17.819580854848027
4096,36986,8968,12.57287641055882
4096,36986,9110,13.343850383535028
4096,36986,10404,15.203581191599369
4096,36986,10864,14.994593570008874
4096,36986,11354,16.722151543945074
4096,36986,13014,18.99603265337646
4096,36986,13681,29.44670501165092
4096,36986,16048,22.586184553802013
4096,37797,256,0.8622356690466404
4096,37797,361,1.020727213472128
4096,37797,512,1.3246559537947178
4096,37797,779,1.797795994207263
4096,37797,790,1.8151076510548592
4096,37797,1024,2.391205634921789
4096,37797,1205,2.7447484899312258
4096,37797,2048,5.029157269746065
4096,37797,2509,5.905455909669399
4096,37797,3213,7.488792994990945
4096,37797,4738,10.57849358767271
4096,37797,6201,13.927227817475796
4096,37797,6937,15.55645209737122
4096,37797,8192,18.4016942512244
4096,37797,8968,21.18317922577262
4096,37797,9495,21.123068407177925
4096,37797,10776,25.287366937845945
4096,37797,11128,26.211392134428024
4096,37797,13014,28.608917957171798
4096,37797,13856,31.155048171058297
4096,37797,16048,36.70164803043008
4096,38032,1743,4.60820784792304
4096,38032,2048,0.9074974805116653
4096,38032,2108,3.4763796720653772
4096,38032,2510,3.876561066135764
4096,38032,2826,4.234024556353688
4096,38032,4133,9.978540474548936
4096,38032,5756,8.493792498484254
4096,38032,6693,16.314625507220626
4096,38032,8149,19.4502929225564
4096,38032,8968,4.791210638359189
4096,38032,9075,22.24840084090829
4096,38032,10566,15.930186957120895
4096,38032,10968,6.165929837152362
4096,38032,11354,16.97078556753695
4096,38032,13014,19.34016728773713
4096,38032,13856,7.758930558338761
4096,38032,14925,35.454894648864865
4096,38542,256,0.5169312935322523
4096,38542,361,0.9839599952101707
4096,38542,512,0.7849885150790215
4096,38542,779,1.802884042263031
4096,38542,1024,1.3725103344768286
4096,38542,1205,2.853977959603071
4096,38542,1907,4.588448442518711
4096,38542,2108,3.1598908826708794
4096,38542,2510,3.9145119953900576
4096,38542,3213,7.569831097498536
4096,38542,4507,10.570494225248694
4096,38542,6201,14.396960148587823
4096,38542,6937,16.01511286571622
4096,38542,8479,19.24881082959473
4096,38542,9075,20.593435503542423
4096,38542,10566,16.01866609416902
4096,38542,10968,16.427087830379605
4096,38542,12102,18.329969374462962
4096,38542,13315,29.681102139875293
4096,38542,15086,22.5328435190022
4096,38542,16135,36.18211206048727
4096,38727,2108,5.48093905672431
4096,38727,2642,6.5151855815202
4096,38727,4133,9.916959097608924
4096,38727,5647,13.533270452171564
4096,38727,6693,15.791071578860283
4096,38727,7269,17.047329107299447
4096,38727,8766,20.117670530453324
4096,38727,9075,21.156333619728684
4096,38727,10509,24.422813672572374
4096,38727,10968,26.981951668858528
4096,38727,12102,27.78660412877798
4096,38727,13315,30.414956156164408
4096,38727,15086,35.04317975603044
4096,38727,16384,38.29614049755037
4096,41679,2510,6.736444076523185
4096,41679,4096,10.846344288438559
4096,41679,5338,13.919198187068105
4096,41679,6517,16.631211154162884
4096,41679,7234,18.369072349742055
4096,41679,8479,21.501413313671947
4096,41679,8977,23.006624542176723
4096,41679,10404,27.379430131986737
4096,41679,10864,28.478795429691672
4096,41679,11354,28.663607081398368
4096,41679,13249,33.08909898623824
4096,41679,14925,37.29859716258943
4096,41679,16135,40.47309490852058
4096,45085,2048,5.925280041992664
4096,45085,2509,7.075251778587699
4096,45085,3213,8.909495547413826
4096,45085,4738,12.523695593699813
4096,45085,6201,16.56935689970851
4096,45085,6937,18.592588137835264
4096,45085,8192,21.73587097786367
4096,45085,8968,24.992223363369703
4096,45085,9495,25.045998627319932
4096,45085,10776,29.817562084645033
4096,45085,11128,31.028077006340027
4096,45085,13014,33.93875854089856
4096,45085,13856,36.86028718948364
4096,45085,16048,43.37857663631439
4096,45120,1743,4.997446667402983
4096,45120,2048,1.108868746086955
4096,45120,2287,6.660478189587593
4096,45120,2642,4.55049704760313
4096,45120,4096,2.477923408150673
4096,45120,4507,12.254790170118213
4096,45120,6517,17.047504894435406
4096,45120,7234,12.179016135632992
4096,45120,8192,5.554025061428547
4096,45120,8766,14.784600818529725
4096,45120,8977,23.5610269010067
4096,45120,10509,27.25081006065011
4096,45120,11354,19.11707012914121
4096,45120,13014,21.79542207159102
4096,45120,13856,9.332764893770218
4096,45120,14925,38.639700040221214
4096,45445,256,0.9669845458120108
4096,45445,361,1.1789633426815271
4096,45445,512,1.5673220623284578
4096,45445,779,2.1257884800434113
4096,45445,790,2.1604751236736774
4096,45445,1144,3.2592331990599632
4096,45445,1205,3.2392649445682764
4096,45445,2048,5.962655181065202
4096,45445,2509,7.06654810346663
4096,45445,2826,7.869503926485777
4096,45445,4507,12.344659771770239
4096,45445,5756,15.849086688831449
4096,45445,6918,18.580251839011908
4096,45445,8149,21.82721276767552
4096,45445,8795,23.641809355467558
4096,45445,9110,24.243713822215796
4096,45445,10566,28.081637108698487
4096,45445,11015,29.48829042725265
4096,45445,12379,32.77819440700114
4096,45445,13681,35.97454912960529
4096,45445,15919,42.03905747272074
4096,45677,256,0.9826482273638248
4096,45677,361,1.1965150479227304
4096,45677,512,1.5850968193262815
4096,45677,779,2.152811037376523
4096,45677,790,2.1890506613999605
4096,45677,1024,3.3918695989996195
4096,45677,1144,3.335454501211643
4096,45677,1205,3.293359884992242
4096,45677,1743,5.1220194436609745
4096,45677,2048,6.044988986104727
4096,45677,2510,7.220143917948008
4096,45677,4096,11.46132149733603
4096,45677,5338,14.663083478808403
4096,45677,6517,17.637507058680058
4096,45677,7234,19.331977935507894
4096,45677,8479,22.718999534845352
4096,45677,8977,24.286817060783505
4096,45677,10404,28.659638948738575
4096,45677,10864,30.135363107547164
4096,45677,11354,30.33228637650609
4096,45677,13249,34.86865572631359
4096,45677,14925,39.492575684562325
4096,45677,16135,42.97876264899969
4096,46992,2287,7.3069746140390635
4096,46992,2642,4.94682346470654
4096,46992,4096,2.2014984861016273
4096,46992,4507,13.816415797919035
4096,46992,6517,19.25978809595108
4096,46992,7234,12.922549387440085
4096,46992,8192,5.478058476001024
4096,46992,8479,25.58625745587051
4096,46992,9110,16.071129124611616
4096,46992,10404,18.60476308502257
4096,46992,10776,7.288014516234398
4096,46992,10968,7.417755434289575
4096,46992,12102,21.333225071430206
4096,46992,13249,38.77356857992709
4096,46992,15086,26.95833658799529
4096,46992,16135,47.786005306988955
4096,49021,4133,12.045675190165639
4096,49021,5647,17.111392226070166
4096,49021,6693,19.38248914666474
4096,49021,7269,20.84766887128353
4096,49021,8766,24.692007340490818
4096,49021,9075,25.884746108204126
4096,49021,10509,29.83661787584424
4096,49021,10968,32.550424337387085
